ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
910,719.5627964,12111.7637,-0.000800822,HMDB07672,100,C47H76O5,-H(+),"DG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
910,719.5627964,12111.7637,-0.000800822,HMDB07698,100,C47H76O5,-H(+),"DG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)"
910,719.5627964,12111.7637,-0.000800822,HMDB07784,100,C47H76O5,-H(+),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)/0:0)"
911,720.492625,69186.29592,0.004735259,HMDB09215,57,C41H72NO7P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))"
911,720.492625,69186.29592,0.004735259,HMDB09216,57,C41H72NO7P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))"
911,720.492625,69186.29592,0.004735259,HMDB09477,57,C41H72NO7P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)"
911,720.492625,69186.29592,0.004735259,HMDB11354,57,C41H72NO7P,-H(+),"PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
911,720.492625,69186.29592,0.004735259,HMDB11412,57,C41H72NO7P,-H(+),"PE(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
911,720.492625,69186.29592,0.004735259,HMDB11445,57,C41H72NO7P,-H(+),"PE(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
912,721.5659024,110738.687,-0.000427509,HMDB13464,40,C39H79N2O6P,+F(-),SM(d18:0/16:1(9Z))
913,722.5127278,591640.525,0.000282582,HMDB09149,100,C41H74NO7P,-H(+),"PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))"
913,722.5127278,591640.525,0.000282582,HMDB09150,100,C41H74NO7P,-H(+),"PE(18:3(6Z,9Z,12Z)/P-18:1(9Z))"
913,722.5127278,591640.525,0.000282582,HMDB09182,100,C41H74NO7P,-H(+),"PE(18:3(9Z,12Z,15Z)/P-18:1(11Z))"
913,722.5127278,591640.525,0.000282582,HMDB09183,100,C41H74NO7P,-H(+),"PE(18:3(9Z,12Z,15Z)/P-18:1(9Z))"
913,722.5127278,591640.525,0.000282582,HMDB09214,100,C41H74NO7P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/P-18:0)"
913,722.5127278,591640.525,0.000282582,HMDB09411,100,C41H74NO7P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/P-16:0)"
913,722.5127278,591640.525,0.000282582,HMDB09444,100,C41H74NO7P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)"
913,722.5127278,591640.525,0.000282582,HMDB11352,100,C41H74NO7P,-H(+),"PE(P-16:0/20:4(5Z,8Z,11Z,14Z))"
913,722.5127278,591640.525,0.000282582,HMDB11353,100,C41H74NO7P,-H(+),"PE(P-16:0/20:4(8Z,11Z,14Z,17Z))"
913,722.5127278,591640.525,0.000282582,HMDB11379,100,C41H74NO7P,-H(+),"PE(P-18:0/18:4(6Z,9Z,12Z,15Z))"
913,722.5127278,591640.525,0.000282582,HMDB11410,100,C41H74NO7P,-H(+),"PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))"
913,722.5127278,591640.525,0.000282582,HMDB11411,100,C41H74NO7P,-H(+),"PE(P-18:1(11Z)/18:3(9Z,12Z,15Z))"
913,722.5127278,591640.525,0.000282582,HMDB11443,100,C41H74NO7P,-H(+),"PE(P-18:1(9Z)/18:3(6Z,9Z,12Z))"
913,722.5127278,591640.525,0.000282582,HMDB11444,100,C41H74NO7P,-H(+),"PE(P-18:1(9Z)/18:3(9Z,12Z,15Z))"
914,724.4571835,2340.314483,-0.001199463,HMDB12333,96,C36H68NO10P,+F(-),PS(14:0/16:1(9Z))
914,724.4571835,2340.314483,-0.001199463,HMDB12343,96,C36H68NO10P,+F(-),PS(14:1(9Z)/16:0)
914,724.4571835,2340.314483,-0.001199463,HMDB12353,96,C36H68NO10P,+F(-),PS(16:0/14:1(9Z))
914,724.4571835,2340.314483,-0.001199463,HMDB12363,96,C36H68NO10P,+F(-),PS(16:1(9Z)/14:0)
915,724.4878506,9869.964128,0.004424269,HMDB07877,63,C40H72NO8P,-H(+),"PC(14:0/18:4(6Z,9Z,12Z,15Z))"
915,724.4878506,9869.964128,0.004424269,HMDB07908,63,C40H72NO8P,-H(+),"PC(14:1(9Z)/18:3(6Z,9Z,12Z))"
915,724.4878506,9869.964128,0.004424269,HMDB07909,63,C40H72NO8P,-H(+),"PC(14:1(9Z)/18:3(9Z,12Z,15Z))"
915,724.4878506,9869.964128,0.004424269,HMDB08164,63,C40H72NO8P,-H(+),"PC(18:3(6Z,9Z,12Z)/14:1(9Z))"
915,724.4878506,9869.964128,0.004424269,HMDB08197,63,C40H72NO8P,-H(+),"PC(18:3(9Z,12Z,15Z)/14:1(9Z))"
915,724.4878506,9869.964128,0.004424269,HMDB08229,63,C40H72NO8P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/14:0)"
915,724.4878506,9869.964128,0.004424269,HMDB08904,63,C40H72NO8P,-H(+),"PE(15:0/20:4(5Z,8Z,11Z,14Z))"
915,724.4878506,9869.964128,0.004424269,HMDB08905,63,C40H72NO8P,-H(+),"PE(15:0/20:4(8Z,11Z,14Z,17Z))"
915,724.4878506,9869.964128,0.004424269,HMDB09384,63,C40H72NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/15:0)"
915,724.4878506,9869.964128,0.004424269,HMDB09417,63,C40H72NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/15:0)"
916,726.4463326,2302.157477,0.004172152,HMDB08873,35,C39H66NO8P,+F(-),"PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
916,726.4463326,2302.157477,0.004172152,HMDB09449,35,C39H66NO8P,+F(-),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))"
917,726.4749418,2819.398676,-0.003307691,HMDB12332,49,C36H70NO10P,+F(-),PS(14:0/16:0)
917,726.4749418,2819.398676,-0.003307691,HMDB12352,49,C36H70NO10P,+F(-),PS(16:0/14:0)
918,726.5434408,97630.55408,0.000869659,HMDB09050,100,C41H78NO7P,-H(+),PE(18:1(11Z)/P-18:1(11Z))
918,726.5434408,97630.55408,0.000869659,HMDB09051,100,C41H78NO7P,-H(+),PE(18:1(11Z)/P-18:1(9Z))
918,726.5434408,97630.55408,0.000869659,HMDB09083,100,C41H78NO7P,-H(+),PE(18:1(9Z)/P-18:1(11Z))
918,726.5434408,97630.55408,0.000869659,HMDB09084,100,C41H78NO7P,-H(+),PE(18:1(9Z)/P-18:1(9Z))
918,726.5434408,97630.55408,0.000869659,HMDB09115,100,C41H78NO7P,-H(+),"PE(18:2(9Z,12Z)/P-18:0)"
918,726.5434408,97630.55408,0.000869659,HMDB09312,100,C41H78NO7P,-H(+),"PE(20:2(11Z,14Z)/P-16:0)"
918,726.5434408,97630.55408,0.000869659,HMDB11349,100,C41H78NO7P,-H(+),"PE(P-16:0/20:2(11Z,14Z))"
918,726.5434408,97630.55408,0.000869659,HMDB11376,100,C41H78NO7P,-H(+),"PE(P-18:0/18:2(9Z,12Z))"
918,726.5434408,97630.55408,0.000869659,HMDB11407,100,C41H78NO7P,-H(+),PE(P-18:1(11Z)/18:1(11Z))
918,726.5434408,97630.55408,0.000869659,HMDB11408,100,C41H78NO7P,-H(+),PE(P-18:1(11Z)/18:1(9Z))
918,726.5434408,97630.55408,0.000869659,HMDB11440,100,C41H78NO7P,-H(+),PE(P-18:1(9Z)/18:1(11Z))
918,726.5434408,97630.55408,0.000869659,HMDB11441,100,C41H78NO7P,-H(+),PE(P-18:1(9Z)/18:1(9Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB07874,100,C40H76NO8P,-H(+),"PC(14:0/18:2(9Z,12Z))"
919,728.5236235,59980.04995,-4.8447E-05,HMDB07905,100,C40H76NO8P,-H(+),PC(14:1(9Z)/18:1(11Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB07906,100,C40H76NO8P,-H(+),PC(14:1(9Z)/18:1(9Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB08002,100,C40H76NO8P,-H(+),PC(16:1(9Z)/16:1(9Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB08065,100,C40H76NO8P,-H(+),PC(18:1(11Z)/14:1(9Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB08098,100,C40H76NO8P,-H(+),PC(18:1(9Z)/14:1(9Z))
919,728.5236235,59980.04995,-4.8447E-05,HMDB08130,100,C40H76NO8P,-H(+),"PC(18:2(9Z,12Z)/14:0)"
919,728.5236235,59980.04995,-4.8447E-05,HMDB08901,100,C40H76NO8P,-H(+),"PE(15:0/20:2(11Z,14Z))"
919,728.5236235,59980.04995,-4.8447E-05,HMDB09285,100,C40H76NO8P,-H(+),"PE(20:2(11Z,14Z)/15:0)"
920,730.4735742,5845.191213,-0.007120153,HMDB12336,39,C38H70NO10P,-H(+),"PS(14:0/18:2(9Z,12Z))"
920,730.4735742,5845.191213,-0.007120153,HMDB12346,39,C38H70NO10P,-H(+),PS(14:1(9Z)/18:1(9Z))
920,730.4735742,5845.191213,-0.007120153,HMDB12366,39,C38H70NO10P,-H(+),PS(16:1(9Z)/16:1(9Z))
920,730.4735742,5845.191213,-0.007120153,HMDB12386,39,C38H70NO10P,-H(+),PS(18:1(9Z)/14:1(9Z))
920,730.4735742,5845.191213,-0.007120153,HMDB12396,39,C38H70NO10P,-H(+),"PS(18:2(9Z,12Z)/14:0)"
921,730.5381704,71103.56231,0.001054644,HMDB07872,95,C40H78NO8P,-H(+),PC(14:0/18:1(11Z))
921,730.5381704,71103.56231,0.001054644,HMDB07873,95,C40H78NO8P,-H(+),PC(14:0/18:1(9Z))
921,730.5381704,71103.56231,0.001054644,HMDB07904,95,C40H78NO8P,-H(+),PC(14:1(9Z)/18:0)
921,730.5381704,71103.56231,0.001054644,HMDB07969,95,C40H78NO8P,-H(+),PC(16:0/16:1(9Z))
921,730.5381704,71103.56231,0.001054644,HMDB08001,95,C40H78NO8P,-H(+),PC(16:1(9Z)/16:0)
921,730.5381704,71103.56231,0.001054644,HMDB08032,95,C40H78NO8P,-H(+),PC(18:0/14:1(9Z))
921,730.5381704,71103.56231,0.001054644,HMDB08064,95,C40H78NO8P,-H(+),PC(18:1(11Z)/14:0)
921,730.5381704,71103.56231,0.001054644,HMDB08097,95,C40H78NO8P,-H(+),PC(18:1(9Z)/14:0)
921,730.5381704,71103.56231,0.001054644,HMDB08900,95,C40H78NO8P,-H(+),PE(15:0/20:1(11Z))
921,730.5381704,71103.56231,0.001054644,HMDB09252,95,C40H78NO8P,-H(+),PE(20:1(11Z)/15:0)
921,730.5381704,71103.56231,0.001054644,HMDB10569,95,C40H78NO8P,-H(+),PE-NMe(16:0/18:1(9Z))
922,730.5736439,25828.9194,0.001966715,HMDB07962,51,C41H82NO7P,-H(+),PC(15:0/P-18:0)
922,730.5736439,25828.9194,0.001966715,HMDB09016,51,C41H82NO7P,-H(+),PE(18:0/P-18:0)
922,730.5736439,25828.9194,0.001966715,HMDB09246,51,C41H82NO7P,-H(+),PE(20:0/P-16:0)
922,730.5736439,25828.9194,0.001966715,HMDB11238,51,C41H82NO7P,-H(+),PC(P-18:0/15:0)
922,730.5736439,25828.9194,0.001966715,HMDB11347,51,C41H82NO7P,-H(+),PE(P-16:0/20:0)
922,730.5736439,25828.9194,0.001966715,HMDB11373,51,C41H82NO7P,-H(+),PE(dm18:0/18:0)
923,732.4823319,22744.86022,-0.000227788,HMDB12335,100,C38H72NO10P,-H(+),PS(14:0/18:1(9Z))
923,732.4823319,22744.86022,-0.000227788,HMDB12345,100,C38H72NO10P,-H(+),PS(14:1(9Z)/18:0)
923,732.4823319,22744.86022,-0.000227788,HMDB12355,100,C38H72NO10P,-H(+),PS(16:0/16:1(9Z))
923,732.4823319,22744.86022,-0.000227788,HMDB12365,100,C38H72NO10P,-H(+),PS(16:1(9Z)/16:0)
923,732.4823319,22744.86022,-0.000227788,HMDB12375,100,C38H72NO10P,-H(+),PS(18:0/14:1(9Z))
923,732.4823319,22744.86022,-0.000227788,HMDB12385,100,C38H72NO10P,-H(+),PS(18:1(9Z)/14:0)
924,732.5504185,13109.87008,0.004456644,HMDB00564,36,C40H80NO8P,-H(+),PC(16:0/16:0)
924,732.5504185,13109.87008,0.004456644,HMDB07871,36,C40H80NO8P,-H(+),PC(14:0/18:0)
924,732.5504185,13109.87008,0.004456644,HMDB08031,36,C40H80NO8P,-H(+),PC(18:0/14:0)
924,732.5504185,13109.87008,0.004456644,HMDB08899,36,C40H80NO8P,-H(+),PE(15:0/20:0)
924,732.5504185,13109.87008,0.004456644,HMDB09219,36,C40H80NO8P,-H(+),PE(20:0/15:0)
925,733.5185621,10322.99103,0.001663215,HMDB07730,76,C47H70O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
925,733.5185621,10322.99103,0.001663215,HMDB07759,76,C47H70O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
925,733.5185621,10322.99103,0.001663215,HMDB07786,76,C47H70O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)"
925,733.5185621,10322.99103,0.001663215,HMDB07787,76,C47H70O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)"
926,734.4794376,6282.370613,-0.002812765,HMDB08847,66,C41H70NO8P,-H(+),"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB08878,66,C41H70NO8P,-H(+),"PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB08879,66,C41H70NO8P,-H(+),"PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB08972,66,C41H70NO8P,-H(+),"PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09096,66,C41H70NO8P,-H(+),"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09127,66,C41H70NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09128,66,C41H70NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09160,66,C41H70NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09161,66,C41H70NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09192,66,C41H70NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09452,66,C41H70NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09614,66,C41H70NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09647,66,C41H70NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))"
926,734.4794376,6282.370613,-0.002812765,HMDB09679,66,C41H70NO8P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07701,40,C47H72O5,+F(-),"DG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07728,40,C47H72O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07729,40,C47H72O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07757,40,C47H72O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07758,40,C47H72O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)"
927,735.5364487,18255.61038,-0.000573337,HMDB07785,40,C47H72O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)/0:0)"
928,736.4911998,32818.85235,0.001075115,HMDB08845,93,C41H72NO8P,-H(+),"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))"
928,736.4911998,32818.85235,0.001075115,HMDB08846,93,C41H72NO8P,-H(+),"PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))"
928,736.4911998,32818.85235,0.001075115,HMDB08877,93,C41H72NO8P,-H(+),"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
928,736.4911998,32818.85235,0.001075115,HMDB08939,93,C41H72NO8P,-H(+),"PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
928,736.4911998,32818.85235,0.001075115,HMDB08970,93,C41H72NO8P,-H(+),"PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
928,736.4911998,32818.85235,0.001075115,HMDB08971,93,C41H72NO8P,-H(+),"PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09030,93,C41H72NO8P,-H(+),"PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09063,93,C41H72NO8P,-H(+),"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09094,93,C41H72NO8P,-H(+),"PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09095,93,C41H72NO8P,-H(+),"PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09126,93,C41H72NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09159,93,C41H72NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09190,93,C41H72NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09191,93,C41H72NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09386,93,C41H72NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09419,93,C41H72NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09451,93,C41H72NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)"
928,736.4911998,32818.85235,0.001075115,HMDB09581,93,C41H72NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))"
928,736.4911998,32818.85235,0.001075115,HMDB09613,93,C41H72NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)"
928,736.4911998,32818.85235,0.001075115,HMDB09646,93,C41H72NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)"
929,736.5179594,41192.50623,0.010701048,HMDB08258,41,C42H76NO7P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)"
929,736.5179594,41192.50623,0.010701048,HMDB11214,41,C42H76NO7P,-H(+),"PC(P-16:0/18:4(6Z,9Z,12Z,15Z))"
930,736.5648717,22016.79845,0.000268796,HMDB07896,40,C40H80NO7P,+F(-),PC(14:0/P-18:0)
930,736.5648717,22016.79845,0.000268796,HMDB07994,40,C40H80NO7P,+F(-),PC(16:0/P-16:0)
930,736.5648717,22016.79845,0.000268796,HMDB11206,40,C40H80NO7P,+F(-),PC(P-16:0/16:0)
930,736.5648717,22016.79845,0.000268796,HMDB11236,40,C40H80NO7P,+F(-),PC(P-18:0/14:0)
930,736.5648717,22016.79845,0.000268796,HMDB13404,40,C40H80NO7P,+F(-),PC(o-16:0/16:1(9Z))
931,737.4755084,5330.724841,0.000876713,HMDB10586,100,C38H71O10P,+F(-),PG(16:1(9Z)/16:1(9Z))
932,738.5070014,157766.7063,0.000923607,HMDB07943,100,C41H74NO8P,-H(+),"PC(15:0/18:4(6Z,9Z,12Z,15Z))"
932,738.5070014,157766.7063,0.000923607,HMDB08231,100,C41H74NO8P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/15:0)"
932,738.5070014,157766.7063,0.000923607,HMDB08844,100,C41H74NO8P,-H(+),"PE(14:0/22:4(7Z,10Z,13Z,16Z))"
932,738.5070014,157766.7063,0.000923607,HMDB08937,100,C41H74NO8P,-H(+),"PE(16:0/20:4(5Z,8Z,11Z,14Z))"
932,738.5070014,157766.7063,0.000923607,HMDB08938,100,C41H74NO8P,-H(+),"PE(16:0/20:4(8Z,11Z,14Z,17Z))"
932,738.5070014,157766.7063,0.000923607,HMDB08968,100,C41H74NO8P,-H(+),"PE(16:1(9Z)/20:3(5Z,8Z,11Z))"
932,738.5070014,157766.7063,0.000923607,HMDB08997,100,C41H74NO8P,-H(+),"PE(18:0/18:4(6Z,9Z,12Z,15Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09028,100,C41H74NO8P,-H(+),"PE(18:1(11Z)/18:3(6Z,9Z,12Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09029,100,C41H74NO8P,-H(+),"PE(18:1(11Z)/18:3(9Z,12Z,15Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09061,100,C41H74NO8P,-H(+),"PE(18:1(9Z)/18:3(6Z,9Z,12Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09062,100,C41H74NO8P,-H(+),"PE(18:1(9Z)/18:3(9Z,12Z,15Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09093,100,C41H74NO8P,-H(+),"PE(18:2(9Z,12Z)/18:2(9Z,12Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09124,100,C41H74NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:1(11Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09125,100,C41H74NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:1(9Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09157,100,C41H74NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:1(11Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09158,100,C41H74NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:1(9Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09189,100,C41H74NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:0)"
932,738.5070014,157766.7063,0.000923607,HMDB09320,100,C41H74NO8P,-H(+),"PE(20:3(5Z,8Z,11Z)/16:1(9Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09353,100,C41H74NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/16:1(9Z))"
932,738.5070014,157766.7063,0.000923607,HMDB09385,100,C41H74NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/16:0)"
932,738.5070014,157766.7063,0.000923607,HMDB09418,100,C41H74NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/16:0)"
932,738.5070014,157766.7063,0.000923607,HMDB09580,100,C41H74NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/14:0)"
933,741.4714816,7356.157291,-0.000276474,HMDB10591,100,C40H71O10P,-H(+),"PG(16:1(9Z)/18:3(6Z,9Z,12Z))"
933,741.4714816,7356.157291,-0.000276474,HMDB10592,100,C40H71O10P,-H(+),"PG(16:1(9Z)/18:3(9Z,12Z,15Z))"
933,741.4714816,7356.157291,-0.000276474,HMDB10661,100,C40H71O10P,-H(+),"PG(18:3(6Z,9Z,12Z)/16:1(9Z))"
933,741.4714816,7356.157291,-0.000276474,HMDB10676,100,C40H71O10P,-H(+),"PG(18:3(9Z,12Z,15Z)/16:1(9Z))"
933,741.4714816,7356.157291,-0.000276474,HMDB13494,100,C40H71O10P,-H(+),"PGP(16:1(9Z)/18:3(9Z,12Z,15Z))"
934,742.5384912,1086887.728,0.000733937,HMDB07940,100,C41H78NO8P,-H(+),"PC(15:0/18:2(9Z,12Z))"
934,742.5384912,1086887.728,0.000733937,HMDB08132,100,C41H78NO8P,-H(+),"PC(18:2(9Z,12Z)/15:0)"
934,742.5384912,1086887.728,0.000733937,HMDB08843,100,C41H78NO8P,-H(+),"PE(14:0/22:2(13Z,16Z))"
934,742.5384912,1086887.728,0.000733937,HMDB08875,100,C41H78NO8P,-H(+),PE(14:1(9Z)/22:1(13Z))
934,742.5384912,1086887.728,0.000733937,HMDB08934,100,C41H78NO8P,-H(+),"PE(16:0/20:2(11Z,14Z))"
934,742.5384912,1086887.728,0.000733937,HMDB08966,100,C41H78NO8P,-H(+),PE(16:1(9Z)/20:1(11Z))
934,742.5384912,1086887.728,0.000733937,HMDB08994,100,C41H78NO8P,-H(+),"PE(18:0/18:2(9Z,12Z))"
934,742.5384912,1086887.728,0.000733937,HMDB09025,100,C41H78NO8P,-H(+),PE(18:1(11Z)/18:1(11Z))
934,742.5384912,1086887.728,0.000733937,HMDB09026,100,C41H78NO8P,-H(+),PE(18:1(11Z)/18:1(9Z))
934,742.5384912,1086887.728,0.000733937,HMDB09058,100,C41H78NO8P,-H(+),PE(18:1(9Z)/18:1(11Z))
934,742.5384912,1086887.728,0.000733937,HMDB09059,100,C41H78NO8P,-H(+),PE(18:1(9Z)/18:1(9Z))
934,742.5384912,1086887.728,0.000733937,HMDB09090,100,C41H78NO8P,-H(+),"PE(18:2(9Z,12Z)/18:0)"
934,742.5384912,1086887.728,0.000733937,HMDB09254,100,C41H78NO8P,-H(+),PE(20:1(11Z)/16:1(9Z))
934,742.5384912,1086887.728,0.000733937,HMDB09286,100,C41H78NO8P,-H(+),"PE(20:2(11Z,14Z)/16:0)"
934,742.5384912,1086887.728,0.000733937,HMDB09515,100,C41H78NO8P,-H(+),PE(22:1(13Z)/14:1(9Z))
934,742.5384912,1086887.728,0.000733937,HMDB09547,100,C41H78NO8P,-H(+),"PE(22:2(13Z,16Z)/14:0)"
935,743.4862269,17886.79709,0.000628291,HMDB10576,100,C40H73O10P,-H(+),"PG(16:0/18:3(6Z,9Z,12Z))"
935,743.4862269,17886.79709,0.000628291,HMDB10577,100,C40H73O10P,-H(+),"PG(16:0/18:3(9Z,12Z,15Z))"
