,ionIdx,ionMz,average intensity,mz difference,score,formula,ion,name,Query,KEGG
3176,1045,852.5903103,28984.64881,0.001044998,38,C48H84NO8P,+F(-),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",HMDB08662,C00157
3177,1045,852.5903103,28984.64881,0.001044998,38,C48H84NO8P,+F(-),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",HMDB08663,C00157
3178,1045,852.5903103,28984.64881,0.001044998,38,C48H84NO8P,+F(-),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",HMDB08695,C00157
3179,1045,852.5903103,28984.64881,0.001044998,38,C48H84NO8P,+F(-),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",HMDB08696,C00157
3180,1045,852.5903103,28984.64881,0.001044998,38,C48H84NO8P,+F(-),"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",HMDB08727,C00157
3181,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),PC(24:1(15Z)/P-18:1(11Z)),HMDB08819,C00157
3182,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),PC(24:1(15Z)/P-18:1(9Z)),HMDB08820,C00157
3183,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),PC(P-18:1(11Z)/24:1(15Z)),HMDB11297,
3184,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),PC(P-18:1(9Z)/24:1(15Z)),HMDB11330,
3185,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),"PC(o-24:0/18:3(6Z,9Z,12Z))",HMDB13458,
3186,1046,852.6829789,12444.45567,0.002182117,46,C50H96NO7P,-H(+),"PC(o-24:0/18:3(9Z,12Z,15Z))",HMDB13459,
3187,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(24:0/P-18:1(11Z)),HMDB08786,C00157
3188,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(24:0/P-18:1(9Z)),HMDB08787,C00157
3189,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(24:1(15Z)/P-18:0),HMDB08818,C00157
3190,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(P-18:0/24:1(15Z)),HMDB11264,
3191,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(P-18:1(11Z)/24:0),HMDB11296,
3192,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),PC(P-18:1(9Z)/24:0),HMDB11329,
3193,1047,854.6973975,2172.280099,0.00341363,48,C50H98NO7P,-H(+),"PC(o-18:2(9Z,12Z)/24:0)",HMDB13438,
3194,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(16:0/20:4(5Z,8Z,11Z,14Z))",HMDB09789,
3195,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(16:0/20:4(8Z,11Z,14Z,17Z))",HMDB09790,C00626
3196,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:1(11Z)/18:3(6Z,9Z,12Z))",HMDB09827,C00626
3197,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:1(11Z)/18:3(9Z,12Z,15Z))",HMDB09828,C00626
3198,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:1(9Z)/18:3(6Z,9Z,12Z))",HMDB09839,
3199,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:1(9Z)/18:3(9Z,12Z,15Z))",HMDB09840,
3200,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:2(9Z,12Z)/18:2(9Z,12Z))",HMDB09850,
3201,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:3(6Z,9Z,12Z)/18:1(11Z))",HMDB09859,C00626
3202,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:3(6Z,9Z,12Z)/18:1(9Z))",HMDB09860,
3203,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:3(9Z,12Z,15Z)/18:1(11Z))",HMDB09863,C00626
3204,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(18:3(9Z,12Z,15Z)/18:1(9Z))",HMDB09864,
3205,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(20:4(5Z,8Z,11Z,14Z)/16:0)",HMDB09893,C00626
3206,1048,857.5177472,162433.9992,0.000802023,100,C45H79O13P,-H(+),"PI(20:4(8Z,11Z,14Z,17Z)/16:0)",HMDB09899,C00626
3207,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB09605,C00350
3208,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB09637,C00350
3209,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB09638,C00350
3210,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB09670,C00350
3211,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB09671,C00350
3212,1049,858.5441143,37776.13193,0.000290809,91,C49H78NO8P,+F(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",HMDB09702,C00350
3213,1050,860.6084416,26459.49973,0.002020298,49,C46H87NO13,-H(+),Galabiosylceramide (d18:1/16:0),HMDB04833,C06126
3214,1050,860.6084416,26459.49973,0.002020298,49,C46H87NO13,-H(+),Lactosylceramide (d18:1/16:0),HMDB06750,C01290
3215,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),"PI(16:0/20:2(11Z,14Z))",HMDB09786,
3216,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),"PI(18:0/18:2(9Z,12Z))",HMDB09809,C00626
3217,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),PI(18:1(11Z)/18:1(11Z)),HMDB09824,C00626
3218,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),PI(18:1(11Z)/18:1(9Z)),HMDB09825,C00626
3219,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),PI(18:1(9Z)/18:1(11Z)),HMDB09836,C00626
3220,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),PI(18:1(9Z)/18:1(9Z)),HMDB09837,C00626
3221,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),"PI(18:2(9Z,12Z)/18:0)",HMDB09847,
3222,1051,861.5486617,329817.4983,0.001187695,84,C45H83O13P,-H(+),"PI(20:2(11Z,14Z)/16:0)",HMDB09875,C00626
3223,1052,866.1222965,741.1809509,0.0016765,61,C25H40N7O19P3S,-H(+),Succinyl-CoA,HMDB01022,C00091
3224,1052,866.1222965,741.1809509,0.0016765,61,C25H40N7O19P3S,-H(+),Methylmalonyl-CoA,HMDB01269,C00683
3225,1052,866.1222965,741.1809509,0.0016765,61,C25H40N7O19P3S,-H(+),R-Methylmalonyl-CoA,HMDB02255,C01213
3226,1052,866.1222965,741.1809509,0.0016765,61,C25H40N7O19P3S,-H(+),S-Methylmalonyl-CoA,HMDB02310,C00683
3227,1053,866.1591366,333.7073594,0.001221935,100,C26H44N7O18P3S,-H(+),2-Methyl-3-hydroxybutyryl-CoA,HMDB01356,C04405
3228,1053,866.1591366,333.7073594,0.001221935,100,C26H44N7O18P3S,-H(+),3-Hydroxyisovaleryl-CoA,HMDB06870,C05998
3229,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(16:0/20:4(5Z,8Z,11Z,14Z))",HMDB13482,
3230,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(16:1(9Z)/20:3(5Z,8Z,11Z))",HMDB13495,
3231,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(16:1(9Z)/20:3(8Z,11Z,14Z))",HMDB13496,
3232,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:1(11Z)/18:3(6Z,9Z,12Z))",HMDB13523,
3233,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:1(11Z)/18:3(9Z,12Z,15Z))",HMDB13524,
3234,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:1(9Z)/18:3(6Z,9Z,12Z))",HMDB13538,
3235,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:1(9Z)/18:3(9Z,12Z,15Z))",HMDB13539,
3236,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:2(9Z,12Z)/18:2(9Z,12Z))",HMDB13552,
3237,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:3(6Z,9Z,12Z)/18:1(11Z))",HMDB13565,
3238,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:3(6Z,9Z,12Z)/18:1(9Z))",HMDB13566,
3239,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:3(9Z,12Z,15Z)/18:1(11Z))",HMDB13580,
3240,1054,869.4739444,3356.26524,7.13834e-05,40,C42H76O13P2,+F(-),"PGP(18:3(9Z,12Z,15Z)/18:1(9Z))",HMDB13581,
3241,1055,870.6755353,3868.166442,-0.00084433,49,C50H94NO7P,+F(-),"PC(o-22:0/20:4(8Z,11Z,14Z,17Z))",HMDB13448,
3242,1055,870.6755353,3868.166442,-0.00084433,49,C50H94NO7P,+F(-),"PC(o-22:2(13Z,16Z)/20:2(11Z,14Z))",HMDB13454,
3243,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),"PGP(18:0/18:2(9Z,12Z))",HMDB13507,
3244,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),PGP(18:1(11Z)/18:1(11Z)),HMDB13520,
3245,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),PGP(18:1(11Z)/18:1(9Z)),HMDB13521,
3246,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),PGP(18:1(9Z)/18:1(11Z)),HMDB13535,
3247,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),PGP(18:1(9Z)/18:1(9Z)),HMDB13536,
3248,1056,873.5123045,9383.479807,-0.006988597,16,C42H80O13P2,+F(-),"PGP(18:2(9Z,12Z)/18:0)",HMDB13549,
3249,1057,873.697597,2977.221211,0.000163742,100,C57H94O6,-H(+),"TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso3]",HMDB10507,
3250,1057,873.697597,2977.221211,0.000163742,100,C57H94O6,-H(+),"TG(20:4(5Z,8Z,11Z,14Z)/14:0/20:4(5Z,8Z,11Z,14Z))[iso3]",HMDB10518,
3251,1058,874.5007012,10897.65022,0.002232991,56,C48H74NO10P,+F(-),"PS(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB12439,
3252,1058,874.5007012,10897.65022,0.002232991,56,C48H74NO10P,+F(-),"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",HMDB12449,
3253,1059,874.6661164,5152.225127,0.003394545,100,C52H94NO7P,-H(+),"PC(o-22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB13450,
3254,1059,874.6661164,5152.225127,0.003394545,100,C52H94NO7P,-H(+),"PC(o-22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))",HMDB13457,
3255,1060,876.5518133,21696.00651,0.003061881,55,C52H80NO8P,-H(+),"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB08748,C00157
3256,1061,878.4949494,3826.873773,0.002804775,53,C50H74NO10P,-H(+),"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB12450,
3257,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB08288,C00157
3258,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB08319,C00157
3259,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB08320,C00157
3260,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",HMDB08351,C00157
3261,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))",HMDB08448,C00157
3262,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",HMDB08481,C00157
3263,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))",HMDB08513,C00157
3264,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08576,C00157
3265,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",HMDB08607,C00157
3266,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",HMDB08608,C00157
3267,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))",HMDB08637,C00157
3268,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))",HMDB08669,C00157
3269,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/20:1(11Z))",HMDB08702,C00157
3270,1062,880.62034,9021.619648,0.002315408,19,C50H88NO8P,+F(-),"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)",HMDB08734,C00157
3271,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))",HMDB08257,C00157
3272,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB08286,C00157
3273,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:0/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB08287,C00157
3274,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",HMDB08318,C00157
3275,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:3(5Z,8Z,11Z)/22:2(13Z,16Z))",HMDB08383,C00157
3276,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:3(8Z,11Z,14Z)/22:2(13Z,16Z))",HMDB08415,C00157
3277,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:4(5Z,8Z,11Z,14Z)/22:1(13Z))",HMDB08447,C00157
3278,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:4(8Z,11Z,14Z,17Z)/22:1(13Z))",HMDB08480,C00157
3279,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:0)",HMDB08512,C00157
3280,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:0/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08544,C00157
3281,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:1(13Z)/20:4(5Z,8Z,11Z,14Z))",HMDB08574,C00157
3282,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:1(13Z)/20:4(8Z,11Z,14Z,17Z))",HMDB08575,C00157
3283,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:2(13Z,16Z)/20:3(5Z,8Z,11Z))",HMDB08605,C00157
3284,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:2(13Z,16Z)/20:3(8Z,11Z,14Z))",HMDB08606,C00157
3285,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",HMDB08636,C00157
3286,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:0)",HMDB08668,C00157
3287,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/20:0)",HMDB08701,C00157
3288,1063,882.6362238,7070.875819,0.002081628,19,C50H90NO8P,+F(-),"PC(24:1(15Z)/18:4(6Z,9Z,12Z,15Z))",HMDB08799,C00157
3289,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB09795,C00626
3290,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB09796,C00626
3291,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(16:2(9Z,12Z)/22:3(10Z,13Z,16Z))",HMDB09804,C00626
3292,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",HMDB09832,C00626
3293,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",HMDB09833,C00626
3294,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",HMDB09844,
3295,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",HMDB09845,C00626
3296,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))",HMDB09854,C00626
3297,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))",HMDB09855,
3298,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))",HMDB09883,C00626
3299,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",HMDB09890,
3300,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))",HMDB09895,C00626
3301,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",HMDB09896,
3302,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))",HMDB09901,C00626
3303,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",HMDB09902,C00626
3304,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(22:3(10Z,13Z,16Z)/16:2(9Z,12Z))",HMDB09908,C00626
3305,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)",HMDB09916,C00626
3306,1064,883.5331638,296760.5559,0.001035508,97,C47H81O13P,-H(+),"PI(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)",HMDB09918,C00626
3307,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(16:0/22:4(10Z,13Z,16Z,19Z))",HMDB09793,C00626
3308,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(16:0/22:4(7Z,10Z,13Z,16Z))",HMDB09794,
3309,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:0/20:4(5Z,8Z,11Z,14Z))",HMDB09815,
3310,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:0/20:4(8Z,11Z,14Z,17Z))",HMDB09816,C00626
3311,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:1(11Z)/20:3(5Z,8Z,11Z))",HMDB09830,C00626
3312,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:1(11Z)/20:3(8Z,11Z,14Z))",HMDB09831,C00626
3313,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:1(9Z)/20:3(5Z,8Z,11Z))",HMDB09842,C00626
3314,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:1(9Z)/20:3(8Z,11Z,14Z))",HMDB09843,C00626
3315,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(18:2(9Z,12Z)/20:2(11Z,14Z))",HMDB09853,
3316,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:2(11Z,14Z)/18:2(9Z,12Z))",HMDB09877,
3317,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:3(5Z,8Z,11Z)/18:1(11Z))",HMDB09881,C00626
3318,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:3(5Z,8Z,11Z)/18:1(9Z))",HMDB09882,C00626
3319,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:3(8Z,11Z,14Z)/18:1(11Z))",HMDB09888,C00626
3320,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:3(8Z,11Z,14Z)/18:1(9Z))",HMDB09889,
3321,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:4(5Z,8Z,11Z,14Z)/18:0)",HMDB09894,
3322,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(20:4(8Z,11Z,14Z,17Z)/18:0)",HMDB09900,C00626
3323,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(22:4(10Z,13Z,16Z,19Z)/16:0)",HMDB09912,C00626
3324,1065,885.5491499,1654231.867,0.000699448,100,C47H83O13P,-H(+),"PI(22:4(7Z,10Z,13Z,16Z)/16:0)",HMDB09914,C00626
3325,1066,887.0341312,1020.495113,0.001863319,68,C20H28N10O21P4,+F(-),Diguanosine tetraphosphate,HMDB01340,C01261
3326,1067,887.4807527,4368.96227,-0.011522985,47,C41H78O16P2,-H(+),PIP(16:1(9Z)/18:0),HMDB09940,C00626
3327,1068,890.6327211,9812.77483,0.006932747,37,C48H93NO11S,-H(+),3-O-Sulfogalactosylceramide (d18:1/24:0),HMDB00024,C06125
3328,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",HMDB08454,C00157
3329,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(20:4(8Z,11Z,14Z,17Z)/24:1(15Z))",HMDB08487,C00157
3330,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:0)",HMDB08519,C00157
3331,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB08549,C00157
3332,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:0/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB08550,C00157
3333,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:1(13Z)/22:4(7Z,10Z,13Z,16Z))",HMDB08580,C00157
3334,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:4(7Z,10Z,13Z,16Z)/22:1(13Z))",HMDB08644,C00157
3335,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:0)",HMDB08676,C00157
3336,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:0)",HMDB08709,C00157
3337,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08774,C00157
3338,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(24:1(15Z)/20:4(5Z,8Z,11Z,14Z))",HMDB08805,C00157
3339,1069,890.6619293,4873.998977,0.0024963,78,C52H94NO8P,-H(+),"PC(24:1(15Z)/20:4(8Z,11Z,14Z,17Z))",HMDB08806,C00157
3340,1070,908.6287874,3831.878255,0.000396362,79,C48H91NO11S,+F(-),3-O-Sulfogalactosylceramide (d18:1/24:1(15Z)),HMDB12318,C06125
3341,1071,909.5483424,69446.64594,0.00150696,66,C49H83O13P,-H(+),"PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB09821,
3342,1071,909.5483424,69446.64594,0.00150696,66,C49H83O13P,-H(+),"PI(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))",HMDB09861,C00626
3343,1071,909.5483424,69446.64594,0.00150696,66,C49H83O13P,-H(+),"PI(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))",HMDB09865,C00626
3344,1071,909.5483424,69446.64594,0.00150696,66,C49H83O13P,-H(+),"PI(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))",HMDB09884,C00626
3345,1071,909.5483424,69446.64594,0.00150696,66,C49H83O13P,-H(+),"PI(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))",HMDB09885,C00626
