,T_AKAP9,T_AKT3,T_ALDH2,T_APC,T_ARID1A,T_ATM,T_ATP2B3,T_AXIN2,T_BCL9L,T_BCR,T_BIRC3,T_BIRC6,T_BLM,T_BRAF,T_CDH1,T_CDH10,T_CDKN2A,T_CLTCL1,T_CNOT3,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CSMD3,T_CTNNA2,T_CTNND1,T_CTNND2,T_CYP2C8,T_DAXX,T_DNM2,T_EIF3E,T_EP300,T_EZH2,T_EZR,T_FAM131B,T_FAT3,T_FBXW7,T_FES,T_FKBP9,T_HEY1,T_HLA-A,T_HOOK3,T_HOXA13,T_HOXA9,T_IL21R,T_KAT6B,T_KIF5B,T_KLF6,T_KMT2A,T_KMT2C,T_KRAS,T_LARP4B,T_LEF1,T_LMNA,T_LRIG3,T_LRP1B,T_MACC1,T_MAML2,T_MAP3K1,T_MLH1,T_MSH6,T_NAB2,T_NBEA,T_NCOA2,T_NCOR2,T_NF1,T_NKX2-1,T_NOTCH2,T_NTRK1,T_NTRK3,T_PALB2,T_PAX3,T_PBX1,T_PDE4DIP,T_PHOX2B,T_PIK3CA,T_PREX2,T_PRPF40B,T_PTK6,T_PTPRB,T_PTPRC,T_PWWP2A,T_RALGDS,T_RANBP2,T_RECQL4,T_RNF213,T_RNF43,T_RPL5,T_RSPO2,T_RUNX1T1,T_SETDB1,T_SLC45A3,T_SMAD4,T_STIL,T_TBX3,T_TEC,T_TNC,T_TP53,T_TPR,T_TRIP11,T_USP6,T_ZBTB16,T_ZFHX3,T_ZMYM2,T_ZNF384
842,5.247999999999999,13.030999999999999,-5.247999999999999,-0.079,2.22,-1.536,-2.611,-1.65,3.135,-1.65,-1.65,3.135,-2.611,0.723,3.135,2.019,5.36,-1.65,-2.611,0.491,1.895,-0.079,-1.651,-1.65,-2.611,13.030999999999999,13.030999999999999,-5.247999999999999,-5.247999999999999,-1.65,0.723,3.135,13.030999999999999,-0.258,-1.65,-0.258,-5.247999999999999,13.030999999999999,-0.258,13.030999999999999,13.030999999999999,3.135,-1.65,3.135,-1.65,-0.258,13.030999999999999,-0.258,-1.651,-0.6579999999999999,3.135,-0.079,-1.65,-2.611,1.895,-2.611,1.895,-2.477,-1.65,-0.079,-1.65,-0.079,-0.079,-0.079,-1.65,1.895,-2.611,-5.247999999999999,-0.079,-1.65,-2.611,-1.65,-2.501,3.135,13.030999999999999,8.656,3.135,13.030999999999999,-0.079,3.135,-5.247999999999999,13.030999999999999,1.226,-3.572,-5.247999999999999,0.354,13.030999999999999,1.895,1.895,-5.247999999999999,0.723,6.013,-5.247999999999999,-1.65,3.135,-1.65,1.198,13.030999999999999,3.135,0.723,1.895,-2.4619999999999997,-1.65,-5.247999999999999
843,2.211,4.6530000000000005,-2.211,-1.86,1.0959999999999999,-0.9109999999999999,-1.9580000000000002,-1.155,5.93,-1.155,-1.155,5.93,-1.9580000000000002,10.122,5.93,7.095,1.306,-1.155,-1.9580000000000002,3.8169999999999997,0.6629999999999999,-1.86,-2.405,-1.155,-1.9580000000000002,4.6530000000000005,4.6530000000000005,-2.211,-2.211,-1.155,10.122,5.93,4.6530000000000005,-1.3769999999999998,-1.155,-1.3769999999999998,-2.211,4.6530000000000005,-1.3769999999999998,4.6530000000000005,4.6530000000000005,5.93,-1.155,5.93,-1.155,-1.3769999999999998,4.6530000000000005,-1.3769999999999998,-2.405,-3.4739999999999998,5.93,-1.86,-1.155,-1.9580000000000002,0.6629999999999999,-1.9580000000000002,0.6629999999999999,1.056,-1.155,-1.86,-1.155,-1.86,-1.86,-1.86,-1.155,0.6629999999999999,-1.9580000000000002,-2.211,-1.86,-1.155,-1.9580000000000002,-1.155,0.971,5.93,4.6530000000000005,3.4210000000000003,5.93,4.6530000000000005,-1.86,5.93,-2.211,4.6530000000000005,-0.5329999999999999,0.581,-2.211,4.303,4.6530000000000005,0.6629999999999999,0.6629999999999999,-2.211,10.122,1.8430000000000002,-2.211,-1.155,5.93,-1.155,2.209,4.6530000000000005,5.93,10.122,0.6629999999999999,3.7039999999999997,-1.155,-2.211
844,2.926,5.105,-2.926,-2.21,1.3519999999999999,0.17600000000000002,-1.6,-1.032,-2.986,-1.032,-1.032,-2.986,-1.6,4.82,-2.986,6.722,1.251,-1.032,-1.6,1.5659999999999998,2.786,-2.21,-2.5140000000000002,-1.032,-1.6,5.105,5.105,-2.926,-2.926,-1.032,4.82,-2.986,5.105,-0.9670000000000001,-1.032,-0.9670000000000001,-2.926,5.105,-0.9670000000000001,5.105,5.105,-2.986,-1.032,-2.986,-1.032,-0.9670000000000001,5.105,-0.9670000000000001,-2.5140000000000002,-1.52,-2.986,-2.21,-1.032,-1.6,2.786,-1.6,2.786,0.47600000000000003,-1.032,-2.21,-1.032,-2.21,-2.21,-2.21,-1.032,2.786,-1.6,-2.926,-2.21,-1.032,-1.6,-1.032,0.185,-2.986,5.105,6.002999999999999,-2.986,5.105,-2.21,-2.986,-2.926,5.105,1.296,-1.119,-2.926,2.549,5.105,2.786,2.786,-2.926,4.82,3.827,-2.926,-1.032,-2.986,-1.032,1.258,5.105,-2.986,4.82,2.786,1.33,-1.032,-2.926
845,0.664,0.7040000000000001,-0.664,-2.262,-0.6409999999999999,-0.38799999999999996,-0.04,-1.175,-4.562,-1.175,-1.175,-4.562,-0.04,14.272,-4.562,7.325,-1.193,-1.175,-0.04,4.196000000000001,0.062,-2.262,-2.705,-1.175,-0.04,0.7040000000000001,0.7040000000000001,-0.664,-0.664,-1.175,14.272,-4.562,0.7040000000000001,-1.7109999999999999,-1.175,-1.7109999999999999,-0.664,0.7040000000000001,-1.7109999999999999,0.7040000000000001,0.7040000000000001,-4.562,-1.175,-4.562,-1.175,-1.7109999999999999,0.7040000000000001,-1.7109999999999999,-2.705,-4.899,-4.562,-2.262,-1.175,-0.04,0.062,-0.04,0.062,1.7309999999999999,-1.175,-2.262,-1.175,-2.262,-2.262,-2.262,-1.175,0.062,-0.04,-0.664,-2.262,-1.175,-0.04,-1.175,2.22,-4.562,0.7040000000000001,0.509,-4.562,0.7040000000000001,-2.262,-4.562,-0.664,0.7040000000000001,-1.246,1.555,-0.664,4.77,0.7040000000000001,0.062,0.062,-0.664,14.272,-0.638,-0.664,-1.175,-4.562,-1.175,1.341,0.7040000000000001,-4.562,14.272,0.062,6.112,-1.175,-0.664
846,5.644,10.950999999999999,-5.644,1.193,1.205,-2.6830000000000003,-1.942,-2.6310000000000002,-6.821000000000001,-2.6310000000000002,-2.6310000000000002,-6.821000000000001,-1.942,-0.34,-6.821000000000001,0.248,6.723,-2.6310000000000002,-1.942,0.644,0.6659999999999999,1.193,-1.6780000000000002,-2.6310000000000002,-1.942,10.950999999999999,10.950999999999999,-5.644,-5.644,-2.6310000000000002,-0.34,-6.821000000000001,10.950999999999999,2.694,-2.6310000000000002,2.694,-5.644,10.950999999999999,2.694,10.950999999999999,10.950999999999999,-6.821000000000001,-2.6310000000000002,-6.821000000000001,-2.6310000000000002,2.694,10.950999999999999,2.694,-1.6780000000000002,0.564,-6.821000000000001,1.193,-2.6310000000000002,-1.942,0.6659999999999999,-1.942,0.6659999999999999,-4.511,-2.6310000000000002,1.193,-2.6310000000000002,1.193,1.193,1.193,-2.6310000000000002,0.6659999999999999,-1.942,-5.644,1.193,-2.6310000000000002,-1.942,-2.6310000000000002,-1.864,-6.821000000000001,10.950999999999999,5.932,-6.821000000000001,10.950999999999999,1.193,-6.821000000000001,-5.644,10.950999999999999,2.5810000000000004,-4.643,-5.644,1.7309999999999999,10.950999999999999,0.6659999999999999,0.6659999999999999,-5.644,-0.34,7.907,-5.644,-2.6310000000000002,-6.821000000000001,-2.6310000000000002,2.5140000000000002,10.950999999999999,-6.821000000000001,-0.34,0.6659999999999999,-3.617,-2.6310000000000002,-5.644
847,1.771,1.048,-1.771,-2.6310000000000002,-0.535,-1.507,0.693,-1.2570000000000001,-5.46,-1.2570000000000001,-1.2570000000000001,-5.46,0.693,2.96,-5.46,1.819,-1.216,-1.2570000000000001,0.693,0.213,-0.45799999999999996,-2.6310000000000002,-3.053,-1.2570000000000001,0.693,1.048,1.048,-1.771,-1.771,-1.2570000000000001,2.96,-5.46,1.048,-3.315,-1.2570000000000001,-3.315,-1.771,1.048,-3.315,1.048,1.048,-5.46,-1.2570000000000001,-5.46,-1.2570000000000001,-3.315,1.048,-3.315,-3.053,-8.879,-5.46,-2.6310000000000002,-1.2570000000000001,0.693,-0.45799999999999996,0.693,-0.45799999999999996,-2.3169999999999997,-1.2570000000000001,-2.6310000000000002,-1.2570000000000001,-2.6310000000000002,-2.6310000000000002,-2.6310000000000002,-1.2570000000000001,-0.45799999999999996,0.693,-1.771,-2.6310000000000002,-1.2570000000000001,0.693,-1.2570000000000001,-0.887,-5.46,1.048,0.34,-5.46,1.048,-2.6310000000000002,-5.46,-1.771,1.048,-2.855,-1.835,-1.771,-0.22,1.048,-0.45799999999999996,-0.45799999999999996,-1.771,2.96,-1.7,-1.771,-1.2570000000000001,-5.46,-1.2570000000000001,-2.03,1.048,-5.46,2.96,-0.45799999999999996,0.9640000000000001,-1.2570000000000001,-1.771
848,0.266,-1.125,-0.266,-1.033,-0.021,-1.4409999999999998,1.401,0.642,6.364,0.642,0.642,6.364,1.401,-2.363,6.364,-3.22,-1.531,0.642,1.401,-2.6460000000000004,-1.686,-1.033,-0.057999999999999996,0.642,1.401,-1.125,-1.125,-0.266,-0.266,0.642,-2.363,6.364,-1.125,-2.91,0.642,-2.91,-0.266,-1.125,-2.91,-1.125,-1.125,6.364,0.642,6.364,0.642,-2.91,-1.125,-2.91,-0.057999999999999996,-3.7710000000000004,6.364,-1.033,0.642,1.401,-1.686,1.401,-1.686,-2.8560000000000003,0.642,-1.033,0.642,-1.033,-1.033,-1.033,0.642,-1.686,1.401,-0.266,-1.033,0.642,1.401,0.642,-1.719,6.364,-1.125,-2.037,6.364,-1.125,-1.033,6.364,-0.266,-1.125,-3.682,-1.546,-0.266,-4.336,-1.125,-1.686,-1.686,-0.266,-2.363,-3.755,-0.266,0.642,6.364,0.642,-3.342,-1.125,6.364,-2.363,-1.686,-1.9369999999999998,0.642,-0.266
849,2.072,2.312,-2.072,-1.149,-1.32,-1.002,-0.21600000000000003,-3.035,-7.69,-3.035,-3.035,-7.69,-0.21600000000000003,12.972000000000001,-7.69,7.7010000000000005,0.607,-3.035,-0.21600000000000003,5.2170000000000005,0.433,-1.149,-3.885,-3.035,-0.21600000000000003,2.312,2.312,-2.072,-2.072,-3.035,12.972000000000001,-7.69,2.312,-2.022,-3.035,-2.022,-2.072,2.312,-2.022,2.312,2.312,-7.69,-3.035,-7.69,-3.035,-2.022,2.312,-2.022,-3.885,-6.803,-7.69,-1.149,-3.035,-0.21600000000000003,0.433,-0.21600000000000003,0.433,0.16899999999999998,-3.035,-1.149,-3.035,-1.149,-1.149,-1.149,-3.035,0.433,-0.21600000000000003,-2.072,-1.149,-3.035,-0.21600000000000003,-3.035,0.337,-7.69,2.312,1.8330000000000002,-7.69,2.312,-1.149,-7.69,-2.072,2.312,-1.181,-0.098,-2.072,4.242,2.312,0.433,0.433,-2.072,12.972000000000001,0.261,-2.072,-3.035,-7.69,-3.035,0.88,2.312,-7.69,12.972000000000001,0.433,4.397,-3.035,-2.072
850,2.461,-1.038,-2.461,0.584,1.0759999999999998,-3.443,3.722,1.906,4.578,1.906,1.906,4.578,3.722,-4.208,4.578,-5.401,-0.23800000000000002,1.906,3.722,-2.523,-2.2319999999999998,0.584,2.265,1.906,3.722,-1.038,-1.038,-2.461,-2.461,1.906,-4.208,4.578,-1.038,1.2890000000000001,1.906,1.2890000000000001,-2.461,-1.038,1.2890000000000001,-1.038,-1.038,4.578,1.906,4.578,1.906,1.2890000000000001,-1.038,1.2890000000000001,2.265,1.8980000000000001,4.578,0.584,1.906,3.722,-2.2319999999999998,3.722,-2.2319999999999998,-3.1689999999999996,1.906,0.584,1.906,0.584,0.584,0.584,1.906,-2.2319999999999998,3.722,-2.461,0.584,1.906,3.722,1.906,1.9340000000000002,4.578,-1.038,-2.396,4.578,-1.038,0.584,4.578,-2.461,-1.038,-0.674,-1.4880000000000002,-2.461,-1.9340000000000002,-1.038,-2.2319999999999998,-2.2319999999999998,-2.461,-4.208,-1.141,-2.461,1.906,4.578,1.906,1.886,-1.038,4.578,-4.208,-2.2319999999999998,-5.1739999999999995,1.906,-2.461
851,2.7089999999999996,2.338,-2.7089999999999996,1.8,5.4879999999999995,-3.736,0.324,4.5280000000000005,-5.129,4.5280000000000005,4.5280000000000005,-5.129,0.324,-2.628,-5.129,-4.067,2.984,4.5280000000000005,0.324,-0.569,-2.355,1.8,6.327000000000001,4.5280000000000005,0.324,2.338,2.338,-2.7089999999999996,-2.7089999999999996,4.5280000000000005,-2.628,-5.129,2.338,-4.473,4.5280000000000005,-4.473,-2.7089999999999996,2.338,-4.473,2.338,2.338,-5.129,4.5280000000000005,-5.129,4.5280000000000005,-4.473,2.338,-4.473,6.327000000000001,1.052,-5.129,1.8,4.5280000000000005,0.324,-2.355,0.324,-2.355,0.344,4.5280000000000005,1.8,4.5280000000000005,1.8,1.8,1.8,4.5280000000000005,-2.355,0.324,-2.7089999999999996,1.8,4.5280000000000005,0.324,4.5280000000000005,-0.204,-5.129,2.338,-0.22699999999999998,-5.129,2.338,1.8,-5.129,-2.7089999999999996,2.338,-5.8,1.679,-2.7089999999999996,-6.148,2.338,-2.355,-2.355,-2.7089999999999996,-2.628,-2.84,-2.7089999999999996,4.5280000000000005,-5.129,4.5280000000000005,2.221,2.338,-5.129,-2.628,-2.355,-3.9789999999999996,4.5280000000000005,-2.7089999999999996
852,2.136,-2.925,-2.136,1.8780000000000001,-3.4219999999999997,-2.17,5.984,-2.097,-3.4819999999999998,-2.097,-2.097,-3.4819999999999998,5.984,-1.3869999999999998,-3.4819999999999998,-1.837,-0.43200000000000005,-2.097,5.984,0.354,-0.987,1.8780000000000001,-0.759,-2.097,5.984,-2.925,-2.925,-2.136,-2.136,-2.097,-1.3869999999999998,-3.4819999999999998,-2.925,-1.651,-2.097,-1.651,-2.136,-2.925,-1.651,-2.925,-2.925,-3.4819999999999998,-2.097,-3.4819999999999998,-2.097,-1.651,-2.925,-1.651,-0.759,-3.051,-3.4819999999999998,1.8780000000000001,-2.097,5.984,-0.987,5.984,-0.987,-3.695,-2.097,1.8780000000000001,-2.097,1.8780000000000001,1.8780000000000001,1.8780000000000001,-2.097,-0.987,5.984,-2.136,1.8780000000000001,-2.097,5.984,-2.097,-1.036,-3.4819999999999998,-2.925,-2.6830000000000003,-3.4819999999999998,-2.925,1.8780000000000001,-3.4819999999999998,-2.136,-2.925,-2.046,-2.6630000000000003,-2.136,-2.375,-2.925,-0.987,-0.987,-2.136,-1.3869999999999998,-3.452,-2.136,-2.097,-3.4819999999999998,-2.097,-1.5019999999999998,-2.925,-3.4819999999999998,-1.3869999999999998,-0.987,-2.499,-2.097,-2.136
853,3.029,1.041,-3.029,-1.161,4.776,-3.9989999999999997,1.8519999999999999,4.872,4.052,4.872,4.872,4.052,1.8519999999999999,-3.448,4.052,-4.8580000000000005,-0.187,4.872,1.8519999999999999,-3.614,-2.381,-1.161,3.592,4.872,1.8519999999999999,1.041,1.041,-3.029,-3.029,4.872,-3.448,4.052,1.041,-2.8739999999999997,4.872,-2.8739999999999997,-3.029,1.041,-2.8739999999999997,1.041,1.041,4.052,4.872,4.052,4.872,-2.8739999999999997,1.041,-2.8739999999999997,3.592,-0.021,4.052,-1.161,4.872,1.8519999999999999,-2.381,1.8519999999999999,-2.381,-1.94,4.872,-1.161,4.872,-1.161,-1.161,-1.161,4.872,-2.381,1.8519999999999999,-3.029,-1.161,4.872,1.8519999999999999,4.872,1.071,4.052,1.041,-1.051,4.052,1.041,-1.161,4.052,-3.029,1.041,-4.32,-0.402,-3.029,-5.394,1.041,-2.381,-2.381,-3.029,-3.448,-2.7460000000000004,-3.029,4.872,4.052,4.872,0.9990000000000001,1.041,4.052,-3.448,-2.381,-4.999,4.872,-3.029
854,0.147,2.952,-0.147,-0.552,2.708,0.887,-2.7769999999999997,1.355,-3.875,1.355,1.355,-3.875,-2.7769999999999997,-4.306,-3.875,-1.97,1.431,1.355,-2.7769999999999997,-3.6460000000000004,1.315,-0.552,0.9359999999999999,1.355,-2.7769999999999997,2.952,2.952,-0.147,-0.147,1.355,-4.306,-3.875,2.952,0.013999999999999999,1.355,0.013999999999999999,-0.147,2.952,0.013999999999999999,2.952,2.952,-3.875,1.355,-3.875,1.355,0.013999999999999999,2.952,0.013999999999999999,0.9359999999999999,2.147,-3.875,-0.552,1.355,-2.7769999999999997,1.315,-2.7769999999999997,1.315,-0.785,1.355,-0.552,1.355,-0.552,-0.552,-0.552,1.355,1.315,-2.7769999999999997,-0.147,-0.552,1.355,-2.7769999999999997,1.355,-2.5380000000000003,-3.875,2.952,2.986,-3.875,2.952,-0.552,-3.875,-0.147,2.952,1.01,-1.508,-0.147,-3.0989999999999998,2.952,1.315,1.315,-0.147,-4.306,2.481,-0.147,1.355,-3.875,1.355,-1.4569999999999999,2.952,-3.875,-4.306,1.315,-3.182,1.355,-0.147
855,0.20800000000000002,0.517,-0.20800000000000002,0.215,-0.032,1.5930000000000002,-0.308,-0.34600000000000003,4.002,-0.34600000000000003,-0.34600000000000003,4.002,-0.308,-1.1,4.002,0.8959999999999999,0.502,-0.34600000000000003,-0.308,-0.67,2.3480000000000003,0.215,-0.192,-0.34600000000000003,-0.308,0.517,0.517,-0.20800000000000002,-0.20800000000000002,-0.34600000000000003,-1.1,4.002,0.517,1.546,-0.34600000000000003,1.546,-0.20800000000000002,0.517,1.546,0.517,0.517,4.002,-0.34600000000000003,4.002,-0.34600000000000003,1.546,0.517,1.546,-0.192,2.8169999999999997,4.002,0.215,-0.34600000000000003,-0.308,2.3480000000000003,-0.308,2.3480000000000003,0.442,-0.34600000000000003,0.215,-0.34600000000000003,0.215,0.215,0.215,-0.34600000000000003,2.3480000000000003,-0.308,-0.20800000000000002,0.215,-0.34600000000000003,-0.308,-0.34600000000000003,-0.203,4.002,0.517,2.106,4.002,0.517,0.215,4.002,-0.20800000000000002,0.517,3.0839999999999996,-0.922,-0.20800000000000002,0.32799999999999996,0.517,2.3480000000000003,2.3480000000000003,-0.20800000000000002,-1.1,2.845,-0.20800000000000002,-0.34600000000000003,4.002,-0.34600000000000003,0.204,0.517,4.002,-1.1,2.3480000000000003,-0.9640000000000001,-0.34600000000000003,-0.20800000000000002
856,-1.8119999999999998,-4.262,1.8119999999999998,-1.902,1.314,3.194,2.07,4.243,6.85,4.243,4.243,6.85,2.07,-0.884,6.85,1.176,-4.412,4.243,2.07,-2.158,2.515,-1.902,2.531,4.243,2.07,-4.262,-4.262,1.8119999999999998,1.8119999999999998,4.243,-0.884,6.85,-4.262,-6.18,4.243,-6.18,1.8119999999999998,-4.262,-6.18,-4.262,-4.262,6.85,4.243,6.85,4.243,-6.18,-4.262,-6.18,2.531,0.873,6.85,-1.902,4.243,2.07,2.515,2.07,2.515,5.021,4.243,-1.902,4.243,-1.902,-1.902,-1.902,4.243,2.515,2.07,1.8119999999999998,-1.902,4.243,2.07,4.243,0.861,6.85,-4.262,-0.674,6.85,-4.262,-1.902,6.85,1.8119999999999998,-4.262,-1.9780000000000002,2.667,1.8119999999999998,-5.281000000000001,-4.262,2.515,2.515,1.8119999999999998,-0.884,-4.146,1.8119999999999998,4.243,6.85,4.243,-2.448,-4.262,6.85,-0.884,2.515,0.502,4.243,1.8119999999999998
857,-1.686,-0.33399999999999996,1.686,-2.445,-0.8340000000000001,4.3580000000000005,-1.335,-0.77,4.486000000000001,-0.77,-0.77,4.486000000000001,-1.335,-0.081,4.486000000000001,2.8989999999999996,-2.045,-0.77,-1.335,-1.9,4.093999999999999,-2.445,-2.388,-0.77,-1.335,-0.33399999999999996,-0.33399999999999996,1.686,1.686,-0.77,-0.081,4.486000000000001,-0.33399999999999996,3.1889999999999996,-0.77,3.1889999999999996,1.686,-0.33399999999999996,3.1889999999999996,-0.33399999999999996,-0.33399999999999996,4.486000000000001,-0.77,4.486000000000001,-0.77,3.1889999999999996,-0.33399999999999996,3.1889999999999996,-2.388,2.528,4.486000000000001,-2.445,-0.77,-1.335,4.093999999999999,-1.335,4.093999999999999,0.9940000000000001,-0.77,-2.445,-0.77,-2.445,-2.445,-2.445,-0.77,4.093999999999999,-1.335,1.686,-2.445,-0.77,-1.335,-0.77,0.361,4.486000000000001,-0.33399999999999996,2.668,4.486000000000001,-0.33399999999999996,-2.445,4.486000000000001,1.686,-0.33399999999999996,6.466,-1.249,1.686,2.291,-0.33399999999999996,4.093999999999999,4.093999999999999,1.686,-0.081,4.633,1.686,-0.77,4.486000000000001,-0.77,-1.298,-0.33399999999999996,4.486000000000001,-0.081,4.093999999999999,1.033,-0.77,1.686
858,0.405,-0.36,-0.405,-3.548,0.706,-1.953,0.767,1.042,-2.456,1.042,1.042,-2.456,0.767,3.455,-2.456,0.777,-2.846,1.042,0.767,-0.055,-2.249,-3.548,-1.162,1.042,0.767,-0.36,-0.36,-0.405,-0.405,1.042,3.455,-2.456,-0.36,-3.426,1.042,-3.426,-0.405,-0.36,-3.426,-0.36,-0.36,-2.456,1.042,-2.456,1.042,-3.426,-0.36,-3.426,-1.162,-7.215,-2.456,-3.548,1.042,0.767,-2.249,0.767,-2.249,-0.6890000000000001,1.042,-3.548,1.042,-3.548,-3.548,-3.548,1.042,-2.249,0.767,-0.405,-3.548,1.042,0.767,1.042,1.3090000000000002,-2.456,-0.36,-1.921,-2.456,-0.36,-3.548,-2.456,-0.405,-0.36,-4.697,0.64,-0.405,0.017,-0.36,-2.249,-2.249,-0.405,3.455,-3.992,-0.405,1.042,-2.456,1.042,-0.871,-0.36,-2.456,3.455,-2.249,2.206,1.042,-0.405
859,0.831,0.183,-0.831,-3.179,0.40700000000000003,-0.779,0.6459999999999999,0.365,-2.8789999999999996,0.365,0.365,-2.8789999999999996,0.6459999999999999,3.7119999999999997,-2.8789999999999996,2.448,-2.185,0.365,0.6459999999999999,0.317,-0.308,-3.179,-1.6380000000000001,0.365,0.6459999999999999,0.183,0.183,-0.831,-0.831,0.365,3.7119999999999997,-2.8789999999999996,0.183,-4.065,0.365,-4.065,-0.831,0.183,-4.065,0.183,0.183,-2.8789999999999996,0.365,-2.8789999999999996,0.365,-4.065,0.183,-4.065,-1.6380000000000001,-6.075,-2.8789999999999996,-3.179,0.365,0.6459999999999999,-0.308,0.6459999999999999,-0.308,-0.051,0.365,-3.179,0.365,-3.179,-3.179,-3.179,0.365,-0.308,0.6459999999999999,-0.831,-3.179,0.365,0.6459999999999999,0.365,0.49200000000000005,-2.8789999999999996,0.183,-0.11199999999999999,-2.8789999999999996,0.183,-3.179,-2.8789999999999996,-0.831,0.183,-3.242,0.133,-0.831,-0.198,0.183,-0.308,-0.308,-0.831,3.7119999999999997,-2.517,-0.831,0.365,-2.8789999999999996,0.365,-1.264,0.183,-2.8789999999999996,3.7119999999999997,-0.308,2.063,0.365,-0.831
860,-0.606,-0.6459999999999999,0.606,-1.7530000000000001,-0.245,-0.491,0.04,0.099,5.973,0.099,0.099,5.973,0.04,-1.744,5.973,-2.287,-1.754,0.099,0.04,-2.7569999999999997,-1.19,-1.7530000000000001,-1.046,0.099,0.04,-0.6459999999999999,-0.6459999999999999,0.606,0.606,0.099,-1.744,5.973,-0.6459999999999999,10.215,0.099,10.215,0.606,-0.6459999999999999,10.215,-0.6459999999999999,-0.6459999999999999,5.973,0.099,5.973,0.099,10.215,-0.6459999999999999,10.215,-1.046,2.9339999999999997,5.973,-1.7530000000000001,0.099,0.04,-1.19,0.04,-1.19,-2.62,0.099,-1.7530000000000001,0.099,-1.7530000000000001,-1.7530000000000001,-1.7530000000000001,0.099,-1.19,0.04,0.606,-1.7530000000000001,0.099,0.04,0.099,3.0260000000000002,5.973,-0.6459999999999999,-1.328,5.973,-0.6459999999999999,-1.7530000000000001,5.973,0.606,-0.6459999999999999,4.531000000000001,-1.6440000000000001,0.606,3.9530000000000003,-0.6459999999999999,-1.19,-1.19,0.606,-1.744,3.148,0.606,0.099,5.973,0.099,1.659,-0.6459999999999999,5.973,-1.744,-1.19,-0.893,0.099,0.606
861,1.351,0.716,-1.351,11.595999999999998,0.389,-2.718,0.621,0.027000000000000003,-3.935,0.027000000000000003,0.027000000000000003,-3.935,0.621,-3.11,-3.935,-4.51,7.428,0.027000000000000003,0.621,3.06,-2.35,11.595999999999998,5.28,0.027000000000000003,0.621,0.716,0.716,-1.351,-1.351,0.027000000000000003,-3.11,-3.935,0.716,0.888,0.027000000000000003,0.888,-1.351,0.716,0.888,0.716,0.716,-3.935,0.027000000000000003,-3.935,0.027000000000000003,0.888,0.716,0.888,5.28,4.689,-3.935,11.595999999999998,0.027000000000000003,0.621,-2.35,0.621,-2.35,0.233,0.027000000000000003,11.595999999999998,0.027000000000000003,11.595999999999998,11.595999999999998,11.595999999999998,0.027000000000000003,-2.35,0.621,-1.351,11.595999999999998,0.027000000000000003,0.621,0.027000000000000003,-0.851,-3.935,0.716,-1.246,-3.935,0.716,11.595999999999998,-3.935,-1.351,0.716,-1.0590000000000002,1.568,-1.351,-1.5730000000000002,0.716,-2.35,-2.35,-1.351,-3.11,-0.479,-1.351,0.027000000000000003,-3.935,0.027000000000000003,4.167,0.716,-3.935,-3.11,-2.35,-3.3089999999999997,0.027000000000000003,-1.351
862,0.466,-0.917,-0.466,-2.779,1.757,-1.775,1.3969999999999998,2.677,-0.677,2.677,2.677,-0.677,1.3969999999999998,4.913,-0.677,1.806,-2.722,2.677,1.3969999999999998,1.216,-1.95,-2.779,0.726,2.677,1.3969999999999998,-0.917,-0.917,-0.466,-0.466,2.677,4.913,-0.677,-0.917,-2.7230000000000003,2.677,-2.7230000000000003,-0.466,-0.917,-2.7230000000000003,-0.917,-0.917,-0.677,2.677,-0.677,2.677,-2.7230000000000003,-0.917,-2.7230000000000003,0.726,-2.727,-0.677,-2.779,2.677,1.3969999999999998,-1.95,1.3969999999999998,-1.95,1.9569999999999999,2.677,-2.779,2.677,-2.779,-2.779,-2.779,2.677,-1.95,1.3969999999999998,-0.466,-2.779,2.677,1.3969999999999998,2.677,4.359,-0.677,-0.917,-2.094,-0.677,-0.917,-2.779,-0.677,-0.466,-0.917,-3.77,3.0669999999999997,-0.466,1.253,-0.917,-1.95,-1.95,-0.466,4.913,-3.679,-0.466,2.677,-0.677,2.677,2.045,-0.917,-0.677,4.913,-1.95,3.057,2.677,-0.466
