,T_ABL1,T_ACVR1,T_ACVR2A,T_AKAP9,T_AMER1,T_APC,T_AR,T_ARHGEF12,T_ARID1A,T_ARNT,T_ASXL1,T_ATM,T_BCL3,T_BCL6,T_BCL9,T_BCORL1,T_BIRC6,T_BRCA1,T_BRCA2,T_BRD3,T_CACNA1D,T_CAMTA1,T_CASP8,T_CBL,T_CCNB1IP1,T_CDH11,T_CDKN2A,T_CDKN2C,T_CDX2,T_CHEK2,T_CHIC2,T_CIC,T_CLIP1,T_CLTCL1,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CTCF,T_CTNNB1,T_CUL3,T_CUX1,T_DCC,T_DCTN1,T_DICER1,T_DNM2,T_EIF3E,T_EIF4A2,T_EP300,T_EPAS1,T_ERBB2,T_ERBB3,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FGFR1OP,T_FH,T_FHIT,T_FKBP9,T_FLNA,T_FLT4,T_GATA3,T_GOPC,T_HERPUD1,T_HLF,T_HSP90AA1,T_ITK,T_JAK1,T_JAK3,T_KAT6B,T_KDR,T_KIAA1549,T_KLF4,T_KMT2A,T_KMT2C,T_KMT2D,T_KRAS,T_LATS2,T_LIFR,T_LRP1B,T_MAP3K1,T_MECOM,T_MED12,T_MLH1,T_MNX1,T_MSH6,T_MSN,T_MUC16,T_MYB,T_NBEA,T_NCOA2,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NKX2-1,T_NOTCH1,T_NOTCH2,T_NUP214,T_NUP98,T_PALB2,T_PAX5,T_PBRM1,T_PCM1,T_PDE4DIP,T_PICALM,T_PIK3CA,T_PIK3CB,T_PML,T_PMS1,T_POLE,T_POLQ,T_PPP2R1A,T_PRDM1,T_PREX2,T_PTEN,T_PTPN11,T_PTPN13,T_PTPRB,T_PTPRD,T_QKI,T_RB1,T_RECQL4,T_RET,T_RGS7,T_RHOA,T_RNF213,T_RNF43,T_RPL22,T_RUNX1T1,T_SEPT6,T_SEPT9,T_SETDB1,T_SF3B1,T_SIRPA,T_SMAD2,T_SMAD4,T_SMARCA4,T_SOX21,T_SPEN,T_SPOP,T_STAG1,T_STAG2,T_TBX3,T_TCF3,T_TGFBR2,T_TP53,T_TSC2,T_UBR5,T_USP6,T_VAV1,T_WNK2,T_XPC,T_ZMYM3,T_ZNF429,T_ZNF521
759,-1.621,-1.621,-1.621,-1.621,3.188,3.188,-1.621,-1.621,-1.621,0.773,0.773,3.693,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,0.773,-1.621,-3.935,0.773,-1.621,-1.621,-1.621,0.08199999999999999,0.773,-1.621,-1.621,0.773,-1.621,-1.621,-1.621,-1.621,-0.08199999999999999,2.986,0.773,-1.621,3.188,-1.621,-1.621,-3.935,0.773,-1.621,-1.621,3.188,0.773,3.935,-1.621,3.188,-1.621,-1.621,-1.621,-1.621,3.188,0.773,-1.621,-1.621,-1.621,3.188,0.773,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,-1.621,0.773,-1.621,2.986,-1.621,-1.621,0.08199999999999999,-0.08199999999999999,0.773,-1.621,-1.621,3.188,3.188,-1.621,3.188,-1.621,-1.621,3.188,-1.621,-1.621,-1.621,-1.621,-1.621,3.188,-1.621,3.188,-1.621,-1.621,-1.621,0.08199999999999999,-1.621,3.188,3.188,-1.621,0.773,-1.621,-1.621,0.773,-1.621,-3.935,-1.621,-1.621,-1.621,-1.621,-0.619,-1.621,0.08199999999999999,-1.621,-1.621,-2.986,0.08199999999999999,-3.935,-1.621,-1.621,0.08199999999999999,-1.621,-3.935,-1.621,-1.621,0.08199999999999999,-1.621,0.08199999999999999,-1.621,-1.621,-1.621,-1.621,-1.621,0.773,-1.621,-1.621,3.188,-1.621,0.08199999999999999,-2.986,-1.621,3.188,-1.621,0.773,-1.621,3.188,-1.621,0.773,0.773
760,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.38,-1.38,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,0.596,0.596,-0.87,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,0.596,-1.7409999999999999,0.9209999999999999,0.596,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-0.035,0.596,-1.7409999999999999,-1.7409999999999999,0.596,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,0.035,-1.304,0.596,-1.7409999999999999,-1.38,-1.7409999999999999,-1.7409999999999999,0.9209999999999999,0.596,-1.7409999999999999,-1.7409999999999999,-1.38,0.596,-0.9209999999999999,-1.7409999999999999,-1.38,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.38,0.596,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.38,0.596,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,0.596,-1.7409999999999999,-1.304,-1.7409999999999999,-1.7409999999999999,-0.035,0.035,0.596,-1.7409999999999999,-1.7409999999999999,-1.38,-1.38,-1.7409999999999999,-1.38,-1.7409999999999999,-1.7409999999999999,-1.38,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.38,-1.7409999999999999,-1.38,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-0.035,-1.7409999999999999,-1.38,-1.38,-1.7409999999999999,0.596,-1.7409999999999999,-1.7409999999999999,0.596,-1.7409999999999999,0.9209999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-0.395,-1.7409999999999999,-0.035,-1.7409999999999999,-1.7409999999999999,1.304,-0.035,0.9209999999999999,-1.7409999999999999,-1.7409999999999999,-0.035,-1.7409999999999999,0.9209999999999999,-1.7409999999999999,-1.7409999999999999,-0.035,-1.7409999999999999,-0.035,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,-1.7409999999999999,0.596,-1.7409999999999999,-1.7409999999999999,-1.38,-1.7409999999999999,-0.035,1.304,-1.7409999999999999,-1.38,-1.7409999999999999,0.596,-1.7409999999999999,-1.38,-1.7409999999999999,0.596,0.596
761,0.479,0.479,0.479,0.479,-3.042,-3.042,0.479,0.479,0.479,-0.9440000000000001,-0.9440000000000001,-3.72,0.479,0.479,0.479,0.479,0.479,0.479,-0.9440000000000001,0.479,6.737,-0.9440000000000001,0.479,0.479,0.479,-1.5630000000000002,-0.9440000000000001,0.479,0.479,-0.9440000000000001,0.479,0.479,0.479,0.479,1.5630000000000002,-4.716,-0.9440000000000001,0.479,-3.042,0.479,0.479,6.737,-0.9440000000000001,0.479,0.479,-3.042,-0.9440000000000001,-6.737,0.479,-3.042,0.479,0.479,0.479,0.479,-3.042,-0.9440000000000001,0.479,0.479,0.479,-3.042,-0.9440000000000001,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,-0.9440000000000001,0.479,-4.716,0.479,0.479,-1.5630000000000002,1.5630000000000002,-0.9440000000000001,0.479,0.479,-3.042,-3.042,0.479,-3.042,0.479,0.479,-3.042,0.479,0.479,0.479,0.479,0.479,-3.042,0.479,-3.042,0.479,0.479,0.479,-1.5630000000000002,0.479,-3.042,-3.042,0.479,-0.9440000000000001,0.479,0.479,-0.9440000000000001,0.479,6.737,0.479,0.479,0.479,0.479,2.05,0.479,-1.5630000000000002,0.479,0.479,4.716,-1.5630000000000002,6.737,0.479,0.479,-1.5630000000000002,0.479,6.737,0.479,0.479,-1.5630000000000002,0.479,-1.5630000000000002,0.479,0.479,0.479,0.479,0.479,-0.9440000000000001,0.479,0.479,-3.042,0.479,-1.5630000000000002,4.716,0.479,-3.042,0.479,-0.9440000000000001,0.479,-3.042,0.479,-0.9440000000000001,-0.9440000000000001
762,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.032,-3.032,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.23,1.23,-1.796,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.23,-3.7260000000000004,0.8320000000000001,1.23,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.185,1.23,-3.7260000000000004,-3.7260000000000004,1.23,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-1.185,-1.656,1.23,-3.7260000000000004,-3.032,-3.7260000000000004,-3.7260000000000004,0.8320000000000001,1.23,-3.7260000000000004,-3.7260000000000004,-3.032,1.23,-0.8320000000000001,-3.7260000000000004,-3.032,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.032,1.23,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.032,1.23,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.23,-3.7260000000000004,-1.656,-3.7260000000000004,-3.7260000000000004,1.185,-1.185,1.23,-3.7260000000000004,-3.7260000000000004,-3.032,-3.032,-3.7260000000000004,-3.032,-3.7260000000000004,-3.7260000000000004,-3.032,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.032,-3.7260000000000004,-3.032,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.185,-3.7260000000000004,-3.032,-3.032,-3.7260000000000004,1.23,-3.7260000000000004,-3.7260000000000004,1.23,-3.7260000000000004,0.8320000000000001,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-1.933,-3.7260000000000004,1.185,-3.7260000000000004,-3.7260000000000004,1.656,1.185,0.8320000000000001,-3.7260000000000004,-3.7260000000000004,1.185,-3.7260000000000004,0.8320000000000001,-3.7260000000000004,-3.7260000000000004,1.185,-3.7260000000000004,1.185,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,-3.7260000000000004,1.23,-3.7260000000000004,-3.7260000000000004,-3.032,-3.7260000000000004,1.185,1.656,-3.7260000000000004,-3.032,-3.7260000000000004,1.23,-3.7260000000000004,-3.032,-3.7260000000000004,1.23,1.23
763,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,-1.588,-1.588,3.5780000000000003,3.5780000000000003,3.5780000000000003,1.528,1.528,-0.44799999999999995,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,1.528,3.5780000000000003,3.4419999999999997,1.528,3.5780000000000003,3.5780000000000003,3.5780000000000003,-3.676,1.528,3.5780000000000003,3.5780000000000003,1.528,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.676,-5.092,1.528,3.5780000000000003,-1.588,3.5780000000000003,3.5780000000000003,3.4419999999999997,1.528,3.5780000000000003,3.5780000000000003,-1.588,1.528,-3.4419999999999997,3.5780000000000003,-1.588,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,-1.588,1.528,3.5780000000000003,3.5780000000000003,3.5780000000000003,-1.588,1.528,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,1.528,3.5780000000000003,-5.092,3.5780000000000003,3.5780000000000003,-3.676,3.676,1.528,3.5780000000000003,3.5780000000000003,-1.588,-1.588,3.5780000000000003,-1.588,3.5780000000000003,3.5780000000000003,-1.588,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,-1.588,3.5780000000000003,-1.588,3.5780000000000003,3.5780000000000003,3.5780000000000003,-3.676,3.5780000000000003,-1.588,-1.588,3.5780000000000003,1.528,3.5780000000000003,3.5780000000000003,1.528,3.5780000000000003,3.4419999999999997,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,1.632,3.5780000000000003,-3.676,3.5780000000000003,3.5780000000000003,5.092,-3.676,3.4419999999999997,3.5780000000000003,3.5780000000000003,-3.676,3.5780000000000003,3.4419999999999997,3.5780000000000003,3.5780000000000003,-3.676,3.5780000000000003,-3.676,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,3.5780000000000003,1.528,3.5780000000000003,3.5780000000000003,-1.588,3.5780000000000003,-3.676,5.092,3.5780000000000003,-1.588,3.5780000000000003,1.528,3.5780000000000003,-1.588,3.5780000000000003,1.528,1.528
764,5.149,5.149,5.149,5.149,0.9309999999999999,0.9309999999999999,5.149,5.149,5.149,-1.024,-1.024,0.187,5.149,5.149,5.149,5.149,5.149,5.149,-1.024,5.149,2.7569999999999997,-1.024,5.149,5.149,5.149,-4.042,-1.024,5.149,5.149,-1.024,5.149,5.149,5.149,5.149,4.042,-1.835,-1.024,5.149,0.9309999999999999,5.149,5.149,2.7569999999999997,-1.024,5.149,5.149,0.9309999999999999,-1.024,-2.7569999999999997,5.149,0.9309999999999999,5.149,5.149,5.149,5.149,0.9309999999999999,-1.024,5.149,5.149,5.149,0.9309999999999999,-1.024,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,5.149,-1.024,5.149,-1.835,5.149,5.149,-4.042,4.042,-1.024,5.149,5.149,0.9309999999999999,0.9309999999999999,5.149,0.9309999999999999,5.149,5.149,0.9309999999999999,5.149,5.149,5.149,5.149,5.149,0.9309999999999999,5.149,0.9309999999999999,5.149,5.149,5.149,-4.042,5.149,0.9309999999999999,0.9309999999999999,5.149,-1.024,5.149,5.149,-1.024,5.149,2.7569999999999997,5.149,5.149,5.149,5.149,4.399,5.149,-4.042,5.149,5.149,1.835,-4.042,2.7569999999999997,5.149,5.149,-4.042,5.149,2.7569999999999997,5.149,5.149,-4.042,5.149,-4.042,5.149,5.149,5.149,5.149,5.149,-1.024,5.149,5.149,0.9309999999999999,5.149,-4.042,1.835,5.149,0.9309999999999999,5.149,-1.024,5.149,0.9309999999999999,5.149,-1.024,-1.024
765,-4.763,-4.763,-4.763,-4.763,0.772,0.772,-4.763,-4.763,-4.763,2.7060000000000004,2.7060000000000004,2.569,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,2.7060000000000004,-4.763,-3.7239999999999998,2.7060000000000004,-4.763,-4.763,-4.763,0.925,2.7060000000000004,-4.763,-4.763,2.7060000000000004,-4.763,-4.763,-4.763,-4.763,-0.925,1.4669999999999999,2.7060000000000004,-4.763,0.772,-4.763,-4.763,-3.7239999999999998,2.7060000000000004,-4.763,-4.763,0.772,2.7060000000000004,3.7239999999999998,-4.763,0.772,-4.763,-4.763,-4.763,-4.763,0.772,2.7060000000000004,-4.763,-4.763,-4.763,0.772,2.7060000000000004,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,-4.763,2.7060000000000004,-4.763,1.4669999999999999,-4.763,-4.763,0.925,-0.925,2.7060000000000004,-4.763,-4.763,0.772,0.772,-4.763,0.772,-4.763,-4.763,0.772,-4.763,-4.763,-4.763,-4.763,-4.763,0.772,-4.763,0.772,-4.763,-4.763,-4.763,0.925,-4.763,0.772,0.772,-4.763,2.7060000000000004,-4.763,-4.763,2.7060000000000004,-4.763,-3.7239999999999998,-4.763,-4.763,-4.763,-4.763,-2.793,-4.763,0.925,-4.763,-4.763,-1.4669999999999999,0.925,-3.7239999999999998,-4.763,-4.763,0.925,-4.763,-3.7239999999999998,-4.763,-4.763,0.925,-4.763,0.925,-4.763,-4.763,-4.763,-4.763,-4.763,2.7060000000000004,-4.763,-4.763,0.772,-4.763,0.925,-1.4669999999999999,-4.763,0.772,-4.763,2.7060000000000004,-4.763,0.772,-4.763,2.7060000000000004,2.7060000000000004
766,1.692,1.692,1.692,1.692,-1.94,-1.94,1.692,1.692,1.692,1.649,1.649,-0.667,1.692,1.692,1.692,1.692,1.692,1.692,1.649,1.692,-2.7039999999999997,1.649,1.692,1.692,1.692,5.171,1.649,1.692,1.692,1.649,1.692,1.692,1.692,1.692,-5.171,1.3659999999999999,1.649,1.692,-1.94,1.692,1.692,-2.7039999999999997,1.649,1.692,1.692,-1.94,1.649,2.7039999999999997,1.692,-1.94,1.692,1.692,1.692,1.692,-1.94,1.649,1.692,1.692,1.692,-1.94,1.649,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.649,1.692,1.3659999999999999,1.692,1.692,5.171,-5.171,1.649,1.692,1.692,-1.94,-1.94,1.692,-1.94,1.692,1.692,-1.94,1.692,1.692,1.692,1.692,1.692,-1.94,1.692,-1.94,1.692,1.692,1.692,5.171,1.692,-1.94,-1.94,1.692,1.649,1.692,1.692,1.649,1.692,-2.7039999999999997,1.692,1.692,1.692,1.692,-6.622000000000001,1.692,5.171,1.692,1.692,-1.3659999999999999,5.171,-2.7039999999999997,1.692,1.692,5.171,1.692,-2.7039999999999997,1.692,1.692,5.171,1.692,5.171,1.692,1.692,1.692,1.692,1.692,1.649,1.692,1.692,-1.94,1.692,5.171,-1.3659999999999999,1.692,-1.94,1.692,1.649,1.692,-1.94,1.692,1.649,1.649
767,3.013,3.013,3.013,3.013,-0.018000000000000002,-0.018000000000000002,3.013,3.013,3.013,-0.9259999999999999,-0.9259999999999999,-0.63,3.013,3.013,3.013,3.013,3.013,3.013,-0.9259999999999999,3.013,1.749,-0.9259999999999999,3.013,3.013,3.013,-1.3159999999999998,-0.9259999999999999,3.013,3.013,-0.9259999999999999,3.013,3.013,3.013,3.013,1.3159999999999998,-1.035,-0.9259999999999999,3.013,-0.018000000000000002,3.013,3.013,1.749,-0.9259999999999999,3.013,3.013,-0.018000000000000002,-0.9259999999999999,-1.749,3.013,-0.018000000000000002,3.013,3.013,3.013,3.013,-0.018000000000000002,-0.9259999999999999,3.013,3.013,3.013,-0.018000000000000002,-0.9259999999999999,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,3.013,-0.9259999999999999,3.013,-1.035,3.013,3.013,-1.3159999999999998,1.3159999999999998,-0.9259999999999999,3.013,3.013,-0.018000000000000002,-0.018000000000000002,3.013,-0.018000000000000002,3.013,3.013,-0.018000000000000002,3.013,3.013,3.013,3.013,3.013,-0.018000000000000002,3.013,-0.018000000000000002,3.013,3.013,3.013,-1.3159999999999998,3.013,-0.018000000000000002,-0.018000000000000002,3.013,-0.9259999999999999,3.013,3.013,-0.9259999999999999,3.013,1.749,3.013,3.013,3.013,3.013,1.814,3.013,-1.3159999999999998,3.013,3.013,1.035,-1.3159999999999998,1.749,3.013,3.013,-1.3159999999999998,3.013,1.749,3.013,3.013,-1.3159999999999998,3.013,-1.3159999999999998,3.013,3.013,3.013,3.013,3.013,-0.9259999999999999,3.013,3.013,-0.018000000000000002,3.013,-1.3159999999999998,1.035,3.013,-0.018000000000000002,3.013,-0.9259999999999999,3.013,-0.018000000000000002,3.013,-0.9259999999999999,-0.9259999999999999
768,-0.099,-0.099,-0.099,-0.099,-1.162,-1.162,-0.099,-0.099,-0.099,5.841,5.841,1.7819999999999998,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,5.841,-0.099,-3.12,5.841,-0.099,-0.099,-0.099,1.284,5.841,-0.099,-0.099,5.841,-0.099,-0.099,-0.099,-0.099,-1.284,-0.077,5.841,-0.099,-1.162,-0.099,-0.099,-3.12,5.841,-0.099,-0.099,-1.162,5.841,3.12,-0.099,-1.162,-0.099,-0.099,-0.099,-0.099,-1.162,5.841,-0.099,-0.099,-0.099,-1.162,5.841,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,-0.099,5.841,-0.099,-0.077,-0.099,-0.099,1.284,-1.284,5.841,-0.099,-0.099,-1.162,-1.162,-0.099,-1.162,-0.099,-0.099,-1.162,-0.099,-0.099,-0.099,-0.099,-0.099,-1.162,-0.099,-1.162,-0.099,-0.099,-0.099,1.284,-0.099,-1.162,-1.162,-0.099,5.841,-0.099,-0.099,5.841,-0.099,-3.12,-0.099,-0.099,-0.099,-0.099,-5.486000000000001,-0.099,1.284,-0.099,-0.099,0.077,1.284,-3.12,-0.099,-0.099,1.284,-0.099,-3.12,-0.099,-0.099,1.284,-0.099,1.284,-0.099,-0.099,-0.099,-0.099,-0.099,5.841,-0.099,-0.099,-1.162,-0.099,1.284,0.077,-0.099,-1.162,-0.099,5.841,-0.099,-1.162,-0.099,5.841,5.841
769,5.266,5.266,5.266,5.266,2.6489999999999996,2.6489999999999996,5.266,5.266,5.266,-0.542,-0.542,2.006,5.266,5.266,5.266,5.266,5.266,5.266,-0.542,5.266,-5.167999999999999,-0.542,5.266,5.266,5.266,2.6439999999999997,-0.542,5.266,5.266,-0.542,5.266,5.266,5.266,5.266,-2.6439999999999997,5.756,-0.542,5.266,2.6489999999999996,5.266,5.266,-5.167999999999999,-0.542,5.266,5.266,2.6489999999999996,-0.542,5.167999999999999,5.266,2.6489999999999996,5.266,5.266,5.266,5.266,2.6489999999999996,-0.542,5.266,5.266,5.266,2.6489999999999996,-0.542,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,5.266,-0.542,5.266,5.756,5.266,5.266,2.6439999999999997,-2.6439999999999997,-0.542,5.266,5.266,2.6489999999999996,2.6489999999999996,5.266,2.6489999999999996,5.266,5.266,2.6489999999999996,5.266,5.266,5.266,5.266,5.266,2.6489999999999996,5.266,2.6489999999999996,5.266,5.266,5.266,2.6439999999999997,5.266,2.6489999999999996,2.6489999999999996,5.266,-0.542,5.266,5.266,-0.542,5.266,-5.167999999999999,5.266,5.266,5.266,5.266,-1.716,5.266,2.6439999999999997,5.266,5.266,-5.756,2.6439999999999997,-5.167999999999999,5.266,5.266,2.6439999999999997,5.266,-5.167999999999999,5.266,5.266,2.6439999999999997,5.266,2.6439999999999997,5.266,5.266,5.266,5.266,5.266,-0.542,5.266,5.266,2.6489999999999996,5.266,2.6439999999999997,-5.756,5.266,2.6489999999999996,5.266,-0.542,5.266,2.6489999999999996,5.266,-0.542,-0.542
770,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,7.206,7.206,1.578,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,7.206,-2.0669999999999997,-2.636,7.206,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,1.0659999999999998,7.206,-2.0669999999999997,-2.0669999999999997,7.206,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-1.0659999999999998,-0.698,7.206,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-2.636,7.206,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,7.206,2.636,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,7.206,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,7.206,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,7.206,-2.0669999999999997,-0.698,-2.0669999999999997,-2.0669999999999997,1.0659999999999998,-1.0659999999999998,7.206,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,-1.6969999999999998,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,1.0659999999999998,-2.0669999999999997,-1.6969999999999998,-1.6969999999999998,-2.0669999999999997,7.206,-2.0669999999999997,-2.0669999999999997,7.206,-2.0669999999999997,-2.636,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-5.812,-2.0669999999999997,1.0659999999999998,-2.0669999999999997,-2.0669999999999997,0.698,1.0659999999999998,-2.636,-2.0669999999999997,-2.0669999999999997,1.0659999999999998,-2.0669999999999997,-2.636,-2.0669999999999997,-2.0669999999999997,1.0659999999999998,-2.0669999999999997,1.0659999999999998,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,-2.0669999999999997,7.206,-2.0669999999999997,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,1.0659999999999998,0.698,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,7.206,-2.0669999999999997,-1.6969999999999998,-2.0669999999999997,7.206,7.206
771,-2.673,-2.673,-2.673,-2.673,-0.8079999999999999,-0.8079999999999999,-2.673,-2.673,-2.673,-0.547,-0.547,-1.131,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-0.547,-2.673,1.726,-0.547,-2.673,-2.673,-2.673,-0.647,-0.547,-2.673,-2.673,-0.547,-2.673,-2.673,-2.673,-2.673,0.647,-1.273,-0.547,-2.673,-0.8079999999999999,-2.673,-2.673,1.726,-0.547,-2.673,-2.673,-0.8079999999999999,-0.547,-1.726,-2.673,-0.8079999999999999,-2.673,-2.673,-2.673,-2.673,-0.8079999999999999,-0.547,-2.673,-2.673,-2.673,-0.8079999999999999,-0.547,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-2.673,-0.547,-2.673,-1.273,-2.673,-2.673,-0.647,0.647,-0.547,-2.673,-2.673,-0.8079999999999999,-0.8079999999999999,-2.673,-0.8079999999999999,-2.673,-2.673,-0.8079999999999999,-2.673,-2.673,-2.673,-2.673,-2.673,-0.8079999999999999,-2.673,-0.8079999999999999,-2.673,-2.673,-2.673,-0.647,-2.673,-0.8079999999999999,-0.8079999999999999,-2.673,-0.547,-2.673,-2.673,-0.547,-2.673,1.726,-2.673,-2.673,-2.673,-2.673,0.9420000000000001,-2.673,-0.647,-2.673,-2.673,1.273,-0.647,1.726,-2.673,-2.673,-0.647,-2.673,1.726,-2.673,-2.673,-0.647,-2.673,-0.647,-2.673,-2.673,-2.673,-2.673,-2.673,-0.547,-2.673,-2.673,-0.8079999999999999,-2.673,-0.647,1.273,-2.673,-0.8079999999999999,-2.673,-0.547,-2.673,-0.8079999999999999,-2.673,-0.547,-0.547
