,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
Tamoxifen,0.8718838577269967,0.8709205900938533,0.7978143198606621,0.6405894499762893,-0.07287280630115596,0.46258785635801936,-0.5394034135741198,1.1127583553432596,0.7670448708656386,0.8058668859320266,1.3327668262875172,1.5157291112924827,0.9966865283246178,1.8479765515683557,0.8239429854953432,2.041164451222421,1.4190498792059099,1.5050256842130063,0.32815011705892405,1.006233111011331,1.236152765920612,1.3968129322419336,1.9178515853353142,0.2489077923032513,1.6433790382208369,-0.8974051154709805,1.2383277787036666,1.690925082332919,1.3988862609338246,1.4551394058089024,0.8919846307327916,1.0089502223746485,1.488216927022312,1.2312427720110837,1.4664500252359414,1.218633923362497,0.7988984659994917,1.0690171959358223,1.0338102437897014,1.3248118181409765,0.7349995481135482,0.7127098389630423,0.8009757747276436,0.7345052397877911,0.7589603195109246,0.6726493103126279,1.576933991231838,0.9582933284729241,1.1721002897553832,0.8765788535650112,1.8302071237721727,1.7143303780904582,1.7366634196477069,1.558039433131669,0.9382965132922438,1.345787263066816,1.376675130204558,0.9909715905686866,1.585857074807664,0.4715475997186009,1.6354257787533577,0.29292612890968445,0.26793277450199565,0.05395222802449304,-0.009481097502185933,1.317759007764869,0.627787682374212,0.811302876877227,0.9245150370801573,1.1103666120037092,1.0297327075046083,0.8123130871156977,1.5312701309183638,1.202887171323908,1.0880134151898047,1.075632136770662,0.604067128371762,1.0543324843687993,0.5431591392777904,0.9174307741355002,1.1110750483175824,-0.6029027610734775,1.0012706299533016,1.3319654521081186,0.8799854325372184,1.2625606229719193,2.0034503578171496,1.0791404675015228,0.869785655398543,0.812844341903585,0.5550965126606257,1.2540102700612543,0.6860832488785124,1.0812471949073228,-0.011512375456211378,1.1870233734987186,1.1369708064708952
piperlongumine,1.988271789129192,-0.5902051708456757,1.6652327639511362,2.160116411387341,1.2916628219766986,1.4651289275705364,0.11694889119662508,1.9881560733602464,1.9165064150230124,2.1998673169218357,2.311955358067612,2.5256487367731673,1.4136660415636728,1.804382553266568,1.4285780760508635,1.3530024083845065,1.2947149568874177,1.8969544217401133,1.512353612026883,1.7281948116007837,2.1366652760806724,1.58642083839838,1.1650470943599367,1.4866897358740143,1.8105803106791434,-0.8466532188469821,1.7902955756021282,1.839068533266983,1.5773146426300881,1.73668404466955,1.3123431808337436,1.2289114664298804,1.5827349286686534,1.95867560057383,2.0567556244216445,0.3466411644906143,0.9158314427106273,2.099915003552264,1.0065141800376054,2.5137830711644136,2.034880776982186,1.9740556479144102,1.84200171967166,1.3945182698531469,1.354094947278286,1.5246863990167634,2.4612415446394356,1.75410339367131,2.3822496854781408,2.7816471185143006,1.847293617687973,1.5588687689437435,1.5837794009311343,0.8288335914564481,1.9084574432036503,1.531310817596837,2.0041075744812886,2.079714666114356,1.876896759372278,1.8364006973375195,2.431947929195654,1.124532549084064,1.4120361679468323,1.5341419752236314,0.6258067413415181,1.6378316683369394,0.9546056716795461,1.488227436690572,1.6618849931483843,0.49378141491837335,2.281794793901333,2.060581232571147,1.2711132713365412,1.5421410052291478,1.4999445127426314,1.3202209646249,1.9887609559664852,2.410433824389924,1.8133433834335801,1.2903612271823475,2.2383351364988786,-1.0877666320237955,2.1918596881071717,1.593209961224437,1.9399895992045606,1.6694360246199975,2.1023475545003616,1.762945067786819,1.3835460385047351,2.1292248019225832,1.5305129782363789,1.9345565897079762,2.1585702979005044,2.2522670541914307,0.8139433783583646,0.022007668627004123,1.629620300154382
PI-103,0.4423862929869661,-0.22666582316485243,0.9208506175110226,0.3064713809823132,1.2757586556113647,0.8490820687305871,1.2412015094228517,0.2820445355344895,0.41590263932946125,0.12481342231732609,0.3100503247731709,0.012298404131983852,0.7485794083394638,0.16992551648367066,0.30754163354163094,0.45732860215306315,0.7294501747622025,0.8180575909967719,0.22028985845618357,0.39500644867574586,1.0774177552441988,0.42649229610868017,0.6784021783648934,1.6461244050014838,0.6976171528863679,-0.33597917307557923,0.6924595592869841,0.18216893001349638,0.9083874548764473,0.5754067082575087,0.9077362194970684,0.7964553889298389,0.767493304801187,0.7397934727364723,1.0530989442499414,0.6738301376234231,0.6878826698164073,0.39727808556300004,0.9794504242431139,0.28302161637699397,0.09473532845408002,0.8019485068039118,0.8360708604888566,0.3332078482923026,1.3006723772180753,0.7211318669303293,0.5938646172663326,-0.21137703869937785,-0.0818757531962161,-0.019376126446290942,0.2785778781716774,0.2627675358549878,0.3356048757399712,0.6285088657969109,0.5972287189643503,0.6172676998731952,0.7721670265885634,0.76684903947169,0.8378496680439302,0.48385993644688857,-0.4925656087992916,0.6841365370972887,0.15054342695570555,0.8009034159047084,0.04413767374141082,1.3609322604949372,0.9378501345743131,0.29919792673667017,0.6616606837080228,0.6512519837503548,0.5112453728524077,0.6197082052356061,0.9589499233672654,0.9215011910278096,0.49951754322563074,1.073491336534026,0.05873656569992548,-0.6978232878623465,0.6157197035125312,1.190244704165961,0.9297517589750637,0.6057801344464847,0.6668035083767717,0.09005579181773882,0.9340917199237426,0.5597788564222178,0.28302851147747404,0.6786716766331101,1.2337023404504135,0.20784295262840863,-0.0366053718016415,1.5251291328296812,0.0930497678252198,0.5052442116486409,1.044545285909132,1.2330197283754056,0.7080534869223364
Phenformin,0.16776270717347377,0.4402131292582228,0.2028639922875491,0.360891390652047,-0.19731758882660216,-0.36098662552554206,-0.7989097388846321,-0.03115161115036079,-0.05214254678979319,-0.3832859416113476,0.06728920004660637,-0.19744768265454854,-0.7386766406907991,-0.20183750515415644,0.21384946242784042,-0.36170234878577584,0.03009383452704579,0.11296683508284244,-0.6303877031885038,0.2020454264531267,0.4928936800502754,-0.05012901416001512,0.125721129189469,-0.1283055491557618,-0.5383893205708024,-0.5968368026549149,-0.5643144291509798,-0.4056265685031036,0.2233591824412817,0.3772611104885368,0.2996943273884049,0.35726794712728555,0.5456421003410643,0.2455942432854884,0.3458211594183176,0.2698446893628671,-0.13936967416451645,0.1002559362096396,0.46108560346110267,0.28378780886633054,0.4605332060987096,0.03569676262224001,0.35199972396133516,0.41430506130703676,0.45552043494327116,0.2513960423945685,-0.3124695971588665,-0.3292546894620393,0.19641397238620267,-0.10314864368629037,-0.4328262187770021,-0.5965584732525986,-0.3846378525310558,0.47545940275855514,0.05753053497544489,0.14361774931371837,-0.23318571013345962,0.1308840870745421,0.019461378715072277,-0.1393397570118579,-0.44392417407888,-0.236472328544222,-0.14882199995419362,0.5918781324030523,-0.7711015954855144,0.0879117115079811,-0.5056585722561656,-0.08476524428936368,0.4031916033576159,-0.3111889351757686,-0.05734553945570449,0.2403806687022022,0.46515767906756833,0.13950352314818193,-0.9463382537167855,0.17008220202181557,0.5869157177672516,-0.28717880314714983,0.7884288163139512,0.2217053514233599,-0.1891257323229568,-1.434559989131076,0.8441979122121772,-0.7012511277628618,0.33033511986095215,0.46515610862314827,0.10553626041251894,-0.03294124306161864,0.40077074588038697,-0.7217268139466647,-1.2635954844586783,-0.14667349651675451,0.14299838825313016,0.1607139278192817,-0.3483168133621361,1.033438060247251,0.35927150869484914
SNX-2112,-1.407308396085246,0.8132655499104742,-1.4704389808098601,-1.4542202900249426,-1.841726918054635,-1.22435530384257,0.10693241846411049,-1.0815640272577483,-0.8705141291875403,-0.7124548308742437,-1.167405059626519,-0.8293475158946411,-0.35344565945545614,-0.7603225020494646,-0.9083122349090207,-0.11865554355816074,-0.9422971495483636,-1.1648408653752143,-1.1126409159970916,-1.0001548485131884,-1.4806697369144215,-0.6752342595269809,-0.8062820616239856,-1.5596188096018186,-0.7031242028093773,-0.7140043968193689,-0.8634764305624096,-0.6010203298420663,-0.7037689630844884,-0.9288671826389343,-0.8117350828402141,-1.3441515442799459,-1.2983944068119124,-1.0720957404019262,-1.105992106915943,-0.8817690550918924,-0.8925835706704575,-1.1371746595361074,-1.4938842183325511,-1.27693245638514,-1.134562247105515,-1.3262534082261368,-1.3625415203321567,-0.9688393274373681,-1.0946073470387059,-1.1787588947562069,-1.2843539664118375,-0.659860075819674,-1.0702914118906917,-0.6970285370212478,-0.5842280648480084,-0.4205460987508118,-0.43811178342641666,-0.7825507281817823,-1.0956073280269718,-1.075341506469796,-1.3316276112660246,-1.6167884506485073,-1.2684728199290884,-1.1934906165755532,-1.1019452674751702,-0.7066388554342627,-0.9990756496557516,-1.2097526608288023,-0.0589240967503195,-1.2980008335825808,-0.6750922020616106,-1.1364189330853163,-0.8864185012066231,-0.7014112304452794,-1.1139030234838012,-1.3352549702434622,-0.7302594440823681,-0.9670510214292695,-0.5844965436284032,-0.5548352004761438,-0.8927031938917781,-1.0408658485576834,-0.9215222279027626,-1.0305170877872543,-1.03737781767654,0.13735043165350436,-1.0143467133083128,0.4155598615762374,-1.1404505064774717,-0.8879872275172366,-0.4487813387924486,-1.2930296813074738,-1.1828305626024724,-0.844659890696168,-1.2244484649100613,-0.40272024912654425,-1.4182205898447386,-1.056565703099083,-0.6397508785522915,-0.25134432329042833,-1.3783948348060455
BMS-708163.1,-1.333504245107991,0.34793274626951953,-0.504123680581778,-1.1064579922917717,-0.6078104426660811,-0.6494755053176676,-0.682720967005728,-0.8776953816926665,-1.0984256491411426,-0.7700325661815747,-0.8658977264395684,-0.3657431326661,-0.785239978500815,0.13661184608650892,-0.6395303509064227,-0.11522787994522571,-0.17568772423583637,-0.9377966590660528,-0.7920104392042477,-0.9837278794123574,-0.873876965848648,-0.24731501418743876,0.17281789195628305,-0.8288434546730278,-0.37644515477583546,-0.26699306646670323,-0.5700397525167973,-0.33354359055032584,-0.2550200153452008,-0.41538004606449525,-0.5412574889561795,-0.34648037757188055,-0.6029097020938372,-0.797528368145208,-0.7849024267057949,0.12303598027013907,-0.08171978088983985,-0.7998666843565562,0.09242430245869315,-0.7295065015802216,-1.0789312115339635,-0.6734272533691285,-0.5507371254843989,-0.7448968535737732,-0.5672487190211699,-0.643834341812523,-0.8368294797563416,-1.4149534566518143,-0.6012187274637042,-0.32796827193039163,-0.2613494233407802,-0.16032324843123744,-0.19906544957836791,-0.12952163717974483,-0.7553185648213089,-0.19863644899672597,-1.1100514348793358,-1.0092816583959632,-0.07082562498437996,-0.5945727822197066,-1.0715730673827815,-0.8612536102578605,-1.1454158081585661,-0.7553721556267525,-0.5251234939026445,-0.8695136376180926,-1.5649723241096225,-0.5372650374741321,-0.8159048402296203,-0.08029035634629171,-0.927614820274579,-0.9973374619981662,-0.5381037727577779,-0.7490008664746389,-0.15324922614683395,-0.533800438610918,-1.2300475922601448,-0.39252210530031467,-1.0775470275860455,-0.2444499907306606,-0.8386350838655069,0.27459887840722375,-0.3345140054505856,-0.13226120055124846,-0.6444760964243493,-0.6330803083033695,-0.5187972361515354,-0.7254803144568165,-0.33506209452487545,-0.7664395355978354,-1.369074734072086,-0.4842315136941712,-1.2760851718169048,-0.9651605515549574,-1.2041414470132525,-0.5110352233877941,-0.48872787468203827
BMS-536924,-0.7458435183927413,-0.16969889726104972,-0.5244727031406672,0.06930577430377684,0.28814424924680127,-0.11741452312247469,-0.09419025080415273,-0.10652693401024858,-0.30631484129493175,-0.5371907569475298,-0.07746140435416375,0.1910361827135777,-0.21901182929807367,-0.42838371268841874,-0.9464165347119535,0.1292193151759035,-0.413289335686432,-0.5930230384126806,0.27592989471189394,-0.6953535092883275,-0.5236081621843692,0.7163572698113628,-0.1894435699567141,-0.05364655097226176,-0.5833107810340528,0.3084180571770122,-0.8058614119028172,-0.2726962829382441,0.04176346340904,-0.28410815164696557,-0.5839586072072664,-0.6535116612713758,-0.8636639476190361,-0.5040310148990029,0.08182870563323938,0.5646427558271904,-0.5431007616999917,-0.10220041944912574,-0.562428254180718,0.05766766321997926,0.14359710138851772,-0.5150074634819665,-0.6473563117307378,-1.3039920708769999,-0.40948883044951545,-0.5059622308230852,-0.3051755992718912,-0.6649382519280941,0.21852046388523824,-0.08700625004646947,-0.3003760998246079,-0.2619014385822516,-0.22933862716237963,-0.25678279005644733,-0.32564557430855373,-0.6105386070090163,-0.5270653370047542,0.001283904378205552,-0.1788057496340898,0.1344526379249602,-0.2200068665540148,-0.8802022737522838,-0.7198476334001783,-0.5105473247952786,-1.2455475772036368,-1.0157294138517283,-0.8735753996054293,-0.2236465969428,-0.8576896787859816,0.7658118349612903,-0.36458561387609656,-0.37116596948199737,-0.14383155057048447,-0.48448941920900324,-0.5605513879944863,0.2933123627628927,-0.3932440797310368,0.18835678752549986,-0.27198046228396855,-0.35032422413503167,-0.34014569312092136,0.31639782632112806,-0.6622445240430135,-0.7318967644502059,-0.5728531848369123,-0.39674956633392905,0.7416243328408382,-0.9223954749401804,-0.512881700374294,0.046743458843426615,-0.22946542912850698,-0.264572683967207,-0.07287959870271339,-0.7015859722435323,0.019014102223907522,-0.6126496604354712,-0.3514246358303963
AR-42,-0.8898294338525458,0.5896054603696066,-1.462179811315187,-0.8163204597098969,-1.1624203515726752,-0.49946428804382736,1.8876648461156702,-0.5746048293146669,-0.5190330196875977,-0.8858096270181438,-0.6905485370222723,0.03050083395371911,0.5830955733802685,-0.7484016361943368,-1.2239598059499017,0.06791963131191636,-0.8300078272343533,-0.6010065630896977,0.285047786369215,-1.1156465923336911,-1.0360372222921788,0.29882024596800244,-0.5107752003579665,-0.7579033808921015,-0.4090634766256701,-0.08778390306926771,-0.8798750631417641,-0.7128769770764092,-0.35347527929764044,-0.9005845328650424,-0.7713674103661627,-1.4228556024031764,-0.9798986864653659,-0.7897062567549544,-0.5510456632512887,-0.49713310055904997,-1.0003014247610942,-0.5490550154131014,-1.465455735426155,-0.6304498018784715,-0.47542537347523306,-1.177233361902573,-1.4012437221257104,-0.9277074733974089,-1.1977137508996778,-1.3797290515192138,-0.42862585636203815,-0.32620781441185254,-0.34611376436107727,-0.20821086588114246,-0.6173323944683612,-0.4230630150837019,-0.22859111499158918,-0.9400299140171376,-0.8535651456975937,-1.1495107877886197,-0.8624602275604679,-0.807973380086049,-1.036947109970445,-0.7920629367823108,-0.018840632288064676,-0.9021743073644425,-1.1324609312733127,-1.7853145457287458,-0.6413867618290102,-1.1052899259402347,-0.22667479259545817,-0.7013291751320846,-0.8996862028391006,0.6393662329835449,-0.8668597723654531,-0.9832673751635808,-0.74754215978859,-0.850941199516303,-0.1364388320399591,-0.44207487042182153,-0.8377484145552053,-0.21162425435895907,-1.5411262711461022,-0.9728656890733534,-0.36283089390969203,1.8181299403866782,-0.8367865417946629,-0.1345778342260627,-1.3728061419192055,-1.052549205396696,0.2548200272429028,-1.1768200216598563,-1.2582572440953625,0.3812760846380405,0.8194981765795674,-0.14881343187530088,-0.8807794237821402,-0.7367679140065566,0.620815191066076,-0.15527427555496304,-1.3499912711260693
EHT 1864,-0.7237893928830795,0.36574542804194166,-0.07459724280465144,-0.32787495426473234,-0.0921292627441669,-0.1771545354090113,0.425652712905804,-0.9926414319766114,-1.1015136118246038,-0.682236571066819,-0.5132325839059753,-0.46098920093954304,-0.07475054138484134,0.19110289957332605,-0.8090846127251219,-0.21666503732168016,-0.484391144964428,-0.8257817462131146,0.36707042587815875,-0.9258602158636589,-0.5747887515857402,-0.5604690950417751,-0.16375376410459244,-0.37210122492888725,-0.3216193667800507,0.8789917751277713,-0.480788117030128,-0.546989202787619,-0.645305769355858,-0.025137317090854743,-0.15293387529619706,-0.061407107377546795,-0.1669337214094063,-0.6048910311878952,-0.411050129470418,0.31376725832609753,-0.1872820059176546,-0.6710765692991828,0.5668942356458336,-0.5038906902515504,-0.49795175617515963,-0.29523129541330395,-0.19565900020085358,-0.889479864576227,0.4332015270671714,-0.2786850048372865,-0.33355763323641363,-1.252921469798349,-0.5550651575491262,-1.2659113066628622,-0.36862725781067884,-0.010011874082153215,-0.21748907956665064,-0.3807323648143919,-0.3166261708953789,-0.11580219333332627,-0.1381574164599028,-0.17578056712811202,0.07929700421115524,0.11644272956625809,-0.35906509721060154,-0.7817988460271659,-0.6080171220061251,-0.4630153073851591,-1.081581929609211,-0.1319141102568613,-0.4911293332406077,-0.6275341165327369,-0.9413204342223158,1.2146026457732855,-0.6798863386612158,-0.7157097484191092,-0.6005057256794859,-0.603123458942482,-0.3576934360259832,0.021584441995954624,-1.1233499625165084,-0.26898340791235176,-0.339582204323498,-0.045692693304808435,-0.2940759009349447,1.163620671299845,-0.7325404347215736,-1.1922436679061226,-0.3233484874109201,-0.520482320219842,-0.9096176981105912,-0.28892553831584916,0.37904374011731284,-0.6526568886670094,0.12850207405547337,-0.960340242302643,-0.8190403578923345,-0.8862735194898631,-0.3612829124662364,-0.40516535625272876,-0.20321016002522774
QL-X-138,-0.761003525721323,0.1379471377196106,-0.695618202335347,-0.7585830051104746,-0.8186713135852391,-0.43316210836136476,1.222127457224142,-0.5200699670057666,-0.3772808949039354,-0.18505203330550044,-0.5510511292707213,0.2122814694269854,0.7734523316432889,-0.1352950331611922,-1.0747074276510729,0.3072158636486917,-0.20342781491392584,-0.5534876399218477,0.655960228580049,-0.8880576758554738,-0.6291514570030742,0.18016427038145547,0.07486200120773634,-0.21877401007573896,0.04964641960288086,-0.23793022552727044,-0.3006499297914072,-0.2214372901954595,0.20717686730406212,-0.1702944658970262,-0.005864906968688561,-0.6891304197319117,-0.5001488216068365,-0.45916181627590025,-0.3050964982631423,-0.24032509101523108,-0.6098250251029761,-0.4992538027059619,-0.5564112147521331,-0.5376196836913985,-0.6424802880125228,-0.41425302069870173,-0.470588276756176,-0.898761358829265,-0.05240205258430692,-0.5725789098690408,-0.05272996821270421,-0.5512860801424813,-0.2886748311644281,0.16893764745220505,-0.06450949367047204,-0.013756079609954324,0.05095055916866172,-0.6206764985088922,-0.3580734305896362,-0.4586926317330036,-0.5401580889157632,-0.47392638147363914,-0.20444877304786171,-0.35375068265329657,-0.5174906105126188,-0.037250402162953014,-0.5595462001811266,-1.1178263410309741,-0.48265803612452535,-0.4689872535998976,0.3270873028447061,-0.7434863091630822,-0.6894645676162308,0.963681094688296,-0.44363494798346453,-0.6693595259938993,-0.3877917365295854,-0.44282500626997257,0.17666608725430027,-0.046851748272190255,-0.6547427012134335,-0.3230843072546451,-0.5387061965404585,-0.14176532746118514,-0.21557374632871057,1.5130386550883823,-0.35141309340810756,0.4391466594344797,-0.5222587690501622,-0.7170229593753158,-0.1724831913658093,-0.539724473228545,-0.06589892186304427,0.3219691801526289,0.4783372791922052,0.7688740533411061,-0.883441895482685,-0.6111904204657735,0.28133911737052614,-0.6721983973676515,-0.8061227806316165
CCT007093,-1.0669520982325273,0.4635543855466446,-0.4204472149045421,-0.7182072223751442,-0.5626783601217397,-0.6685208766788365,-0.5476373189003956,-0.6477543997107358,-0.6648272198863235,-0.22302858612416315,-0.4263335423313915,-0.1665532082196712,0.48712952092514367,0.28468534018030667,-0.7285511547500277,0.7088577018478831,-0.33172938175029787,-0.8155596798081794,0.3884503886379176,-0.7168326551110671,-0.7381525945014406,0.572368156777588,0.15894749989185059,-0.8789840466278982,-0.17410580925638613,0.724221329343407,-0.6049970681780188,0.2786296245148416,-0.30623450754920406,-0.23896804051070664,-0.5167634644386706,-0.33023310199761924,-0.7580208790675921,-0.5229690340613831,-0.21341067293226698,0.3977909736296685,-0.07512926179298901,-0.6372471987192331,-0.03456394410492664,-0.49949173479887915,-0.6791160932392648,-0.5416814563317389,-0.5437681978882783,-1.2175928274934946,-0.06985309117205683,-0.5304612244705276,-0.2335889035835206,-1.5341513510175848,-0.3308016193224373,-0.49714475611284653,0.3771879882558732,0.37432370800563813,0.38985306977900275,-0.21465535086492654,-0.6475081293497784,-0.32200183275478506,0.10514513954905712,-0.34946466894545014,0.01966688988570479,0.07592739161139386,0.27287632130695744,-1.091411472426214,-1.0050158576814692,-0.7503530238237046,-0.6588299389401052,-0.5275133392029407,-0.4879985522707667,-0.256122579181002,-1.0008557917303917,0.23698169851537115,-0.5897114074209086,-0.7189325866736286,-0.10587883571643965,-0.5768189366733107,-0.33996484016905265,0.6024150164118848,-1.0794766179661324,-0.007586585824281316,-0.9724416953420316,-0.3538801266908296,-0.10150670119450474,0.7088976210263206,-0.3497223363959776,0.16737473816318837,-0.3671384222412417,-0.34514951056392573,0.8394403692988555,-0.4244656427412897,-0.08782195373617958,-0.41710468119183053,0.13427141585934763,-0.9200446836048456,-0.88537756688339,-0.7959444124831269,-0.20145833028456556,-0.9906709808052437,-0.3568360003770216
