Pathway,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
Glycolysis,0.7934375632013954,-0.1252774651206116,0.9061769331503589,0.759359003062973,0.7367991371217024,0.7752819890636211,-0.08349656510192383,0.7249964334391329,0.6702568817380279,0.47733410043346897,0.7309474309390463,0.7219620067245246,0.3152604854529214,0.7810003767120139,0.7664814253331171,0.6051091087169832,0.8729835085119926,0.790047540730397,0.41711379822097394,0.7629766800512164,0.8357678296206272,0.4885788028363665,0.8264304693366216,0.7725872716387944,0.7872681101352543,-0.5433433282890332,0.7926740757945531,0.6836518079604805,0.8111229827765508,0.9293634445357575,0.9279814603878231,0.9669045818555411,0.8977258346285805,0.8128222406843656,0.7741519731310115,0.8212416283939842,0.8816612610009731,0.777178151209319,1.0,0.7774549048626772,0.6039746429050215,0.8767861631142839,0.9198198259430815,0.7004006873635518,0.8820154132032864,0.9185245743463998,0.7704586375135635,0.6028851370391266,0.6844755377987602,0.5574887485359131,0.7070814404782214,0.711009202584915,0.6961978425313377,0.8232638045212197,0.8424943298617675,0.9340669863834196,0.494657204295758,0.6883182777830628,0.8613953684021827,0.574973272458448,0.5433992761548171,0.7099455660783254,0.7696734580366265,0.7925384682115351,0.5387244750438258,0.7337156362864747,0.5859436389475423,0.7771940842358863,0.7605550246694844,0.4955771392588653,0.7452634074047254,0.7970086030572229,0.7697800690325153,0.8303357029191443,0.7691334317871887,0.6061755115017733,0.642298342880568,0.6374830369249319,0.8142628652390882,0.9588732172586404,0.6406352207088681,-0.4906278017349372,0.7706532493425261,0.09523130107150611,0.804351806227293,0.8212558564604829,0.4080758581737612,0.8854273279831106,0.9374030339171977,0.5388466916879376,0.3610545697811106,0.7539728916068662,0.714493350939673,0.7579634362786134,0.3009191628545075,0.5276020560321346,0.9147199699010545
Histidine Metabolism,0.9115749607280478,-0.3541108867613237,0.9069848198069396,0.9593360517153765,0.7279064902798237,0.7455329741015624,0.140559403709689,0.9722173131470568,0.9390595409305764,0.7719114075731758,0.9675615544076278,0.9275318183242234,0.6069287564260611,0.8916374304529386,0.8388244149949211,0.7380224680669081,0.777584037611335,0.87637492703613,0.527081997690187,0.896974914775517,0.9157056490416065,0.8281954369112845,0.7837918761320669,0.7904562101866256,0.9268173631106924,-0.4477928922401502,0.8797774752773497,0.8872200671668031,0.8893686988019379,0.8748159928521863,0.8233012102136678,0.8520017050658303,0.8334074173304599,0.9497183812442377,0.9240551789972046,0.6547945941084486,0.8107386927283328,0.9631812426365101,0.7774549048626772,1.0,0.8465198458911796,0.8868291144386956,0.8799702809492383,0.7380609446525433,0.7998911504633899,0.8416216691552323,0.9270158407958915,0.7298554226178446,0.9565215574335009,0.8773962992855511,0.8802204559240402,0.8423224339561,0.8510479445606804,0.7450061051481823,0.9083015079653393,0.8508115581411465,0.7206044957559415,0.899057298306205,0.8842805311819386,0.8307906294335178,0.841871323655678,0.5639691208930158,0.6685700673162667,0.7752850283745781,0.5750710608769768,0.7635291942206527,0.42598561124843626,0.9495253590678326,0.8627511609529047,0.5258666557177475,0.9531983336968736,0.9567419599151973,0.875685190145563,0.9351038866876243,0.7848119921657966,0.7322087129832092,0.8903819483652889,0.932278136524619,0.7021071428933875,0.8257302516214602,0.8923782534562588,-0.519747934785709,0.8198401238294821,0.442106516717615,0.8596688181742772,0.909881070369103,0.7579648215558513,0.903667681078559,0.8067542992921438,0.8823082320828186,0.6325914860816403,0.7682118303327845,0.9515921238623495,0.9373885901660063,0.6483344717431396,0.43136132307691016,0.9087940894202067
Homocysteine Degradation,0.7594379877498365,-0.1371811662546561,0.7230487136987497,0.9190608059788875,0.47941623710257913,0.4287798857464117,0.06884487093602581,0.8105004512119041,0.8163338440046767,0.6599590404863194,0.8662672191654134,0.7094437280400764,0.5821424070858957,0.6340369123080478,0.7482388656442653,0.6266306761218503,0.48764235622299745,0.7015220840835934,0.19835415200581763,0.7528952665001488,0.7917210765059562,0.798874024260885,0.5996004869174916,0.5526897029253783,0.7403794101253578,-0.2860288157426961,0.7015393549795235,0.7444676992988826,0.662168446211575,0.6658810694297503,0.6316987338371122,0.661593114933869,0.7196442801599571,0.7885006691660643,0.7739478606170974,0.4901904409267939,0.5997921413169988,0.9085990161910947,0.6039746429050215,0.8465198458911796,1.0,0.6493503462189942,0.684703291989987,0.7404570634410726,0.7335541774313786,0.5933424921731529,0.7538976848289585,0.4925735104422737,0.8970504110797217,0.7282681055332928,0.6994112989711628,0.6344613931999411,0.6751439241476066,0.5797771141205673,0.6277271742145302,0.5683732699853801,0.6429013587807682,0.753015351706048,0.5998522127358792,0.7911965421231912,0.6787798536036357,0.22099814004512155,0.3749777042542336,0.6284388324447105,0.5048138536094816,0.6349309866893452,0.09730786382435078,0.8145511227462582,0.7940954330638746,0.27648010209595586,0.7853477964552105,0.7605871328838271,0.7961088109360006,0.771363316082949,0.5253160386352884,0.5742292263327259,0.9189449418219956,0.8141337250400974,0.5370367208962963,0.6091693603155343,0.7739454208193307,-0.5933490343820316,0.6989039363644007,0.539288956565012,0.6652836189215532,0.8179891010988538,0.7171953200105343,0.6910455130863223,0.6556626810843873,0.74480696807912,0.374148071575347,0.46026501787500507,0.8704809054895157,0.8059193335387381,0.7841242616653734,0.40464208988776235,0.7236796630117085
Inositol Metabolism,0.906797170784468,-0.336625920367828,0.9611225188342548,0.8570335318232642,0.7790704475865265,0.7923518720266456,0.05964228452022839,0.8854301610576334,0.8646958124028464,0.7596602733142813,0.8645114032093252,0.863465715220883,0.5478983828158271,0.892792023230839,0.8228039960297918,0.6849185867034581,0.8859348490349439,0.8548862047386064,0.6024908855642983,0.8915615190130961,0.8812547401454178,0.6073884974973286,0.8052792035272763,0.8222806579314661,0.8820215159837106,-0.472167895206864,0.8722937590798807,0.8250764213549326,0.9047543878738427,0.9376157490680578,0.9188237671674941,0.9410806064699594,0.8416208818771954,0.9083190167737271,0.8587945465330821,0.7201869885023426,0.903636129969954,0.8522891031982942,0.8767861631142839,0.8868291144386956,0.6493503462189942,1.0,0.9804769762644386,0.6838546979664801,0.898159769322253,0.975064993424738,0.8965519949530253,0.7444612501735862,0.8121917795637712,0.7855485792228267,0.842683871503994,0.8384970624203355,0.8072522472392918,0.7794215497009767,0.9541066351384755,0.9269239413958903,0.7061980283827395,0.85992554601694,0.9480485142268908,0.7413585329707976,0.7368447363662898,0.7866524437973551,0.8423756002099382,0.8939938525166476,0.6332356488041274,0.8266051973514115,0.6239336696201137,0.8548398985879718,0.8355623005688113,0.49844562895152295,0.9138762674528291,0.9405018198960551,0.8101692940088486,0.9123940899894109,0.8391210477719416,0.7762496590917846,0.7710736324944957,0.7751341275362493,0.8691759394930552,0.9278762722458629,0.8151569481233941,-0.47046871552310204,0.8036699222668101,0.3113741999149974,0.9481041802567118,0.8780808053035369,0.5246753770710222,0.9653675447052114,0.9375671671150786,0.7612441993751836,0.5990753865848806,0.852291304877375,0.857937692414851,0.8989321947792325,0.44308159749923137,0.3720528523980599,0.9482562733351992
Inositol Phosphate Metabolism,0.9070093651098216,-0.26963905171263824,0.9664169834086612,0.8669419614029504,0.7603160626314188,0.7618322508155738,-0.004815786560568335,0.8609377119613728,0.8505367316550737,0.7320440129296608,0.8549112294806761,0.819533064077609,0.5111403887801446,0.8642862295856566,0.8608121494934546,0.6802940912965542,0.8898231979375879,0.8681581883505728,0.5228007373468975,0.9006498043180676,0.9062128518209127,0.576056669995876,0.8301665331487584,0.8010194057947606,0.8647697107108067,-0.48712746942112317,0.8722201302160129,0.8193782808783315,0.8833944671308148,0.9544053032940449,0.9207724682853187,0.9677924634717366,0.8854393224815841,0.9123927583336403,0.8633973276109279,0.7559914240072325,0.9019304016839154,0.859841127195827,0.9198198259430815,0.8799702809492383,0.684703291989987,0.9804769762644386,1.0,0.7493228205769619,0.9322128801711036,0.9710463125348515,0.8799288439889902,0.71461676769485,0.7992250598145261,0.75000381599089,0.8271810340111172,0.8114444248883408,0.7898638372537377,0.824425353167941,0.9344325392733012,0.9308681893882554,0.6914633506481227,0.8341348110101843,0.9265146388833012,0.7225585427763073,0.7004331705429123,0.7687853540643026,0.8327999400009256,0.9180372256348716,0.6632536346941453,0.842337541213169,0.6267599014529764,0.8600110717759484,0.8644101811924784,0.44197118113438627,0.9002943273663084,0.9291706455911302,0.8375234408398818,0.9178419727951926,0.8058689595373862,0.7528995752820354,0.7912636397153907,0.7536828317908554,0.8973107098172608,0.9329952542344779,0.7987734231382689,-0.5596105417780429,0.8438834652350752,0.3147705105291597,0.9485643590988327,0.9063710915649497,0.5230897477941618,0.9726963102129694,0.9599687882044877,0.7032441232064027,0.5064608333941675,0.8187547275613827,0.8554562177886794,0.8980247000565122,0.43717801143744,0.4513119227118811,0.9638727070148316
Ketone Body Metabolism,0.847245919097579,0.06156394258821071,0.7080044379277042,0.74137537900863,0.4516853075396598,0.47129470007019986,-0.00498204742155335,0.7561205717154252,0.7482086127895897,0.5520953164199759,0.7589838917961439,0.6338641561579522,0.4382198502903348,0.5893476617524616,0.9460021299872484,0.6558271963772246,0.7297434993788364,0.8758630995800029,0.021534673744629772,0.882130570845088,0.883174194519145,0.4298823465467683,0.7933956269168428,0.5014081659268737,0.7200065962572314,-0.5749418501414613,0.7827979001679551,0.6782679002190162,0.730272497558839,0.7528389780489353,0.6684997374426911,0.7924253290014592,0.88499649561975,0.836900667101938,0.7827120691539647,0.6999538190828153,0.7496537098232926,0.835377897326157,0.7004006873635518,0.7380609446525433,0.7404570634410726,0.6838546979664801,0.7493228205769619,1.0,0.6783559732677491,0.6640319054551921,0.7515818636396302,0.7084525814872356,0.7058749392118944,0.6265944145778114,0.6491650867889979,0.6535707170829125,0.6910346011782506,0.8692899589265574,0.7283976782564323,0.7038323946697683,0.5931536510644532,0.6375104753788017,0.6193535941785335,0.4554735591560575,0.6411687015165904,0.49602243485476966,0.5538534290764078,0.7146087434009173,0.7948336326710013,0.770018079509296,0.44857444474303804,0.8121681911742704,0.9517769821107516,0.07956487261863295,0.7636146008387084,0.7528417019076744,0.8719157239879199,0.8439222535132515,0.6853688317286071,0.4996372204246048,0.806448748266268,0.5576319303568803,0.670733048207869,0.670462722111101,0.6782192499550344,-0.7364683830449199,0.8101614434308193,0.489137112928082,0.7003335651620566,0.8787437072395934,0.5138977531604128,0.8134877002203587,0.6431849781228552,0.5550273090812294,0.2089018076411345,0.6232415662311918,0.7437787914019568,0.8578795753906253,0.4160789326519927,0.8074457703477709,0.8167809677757275
Lactose Degradation,0.8045797821868736,-0.1494400943346018,0.8924032575571467,0.8386182532201356,0.6278221678525711,0.6008753746051544,-0.017342670910411664,0.7578014078061732,0.7697965232737837,0.7013919142481254,0.794900452085296,0.7419884090651183,0.5735521100353279,0.7962469820261948,0.7690728947660066,0.6792596808392919,0.7636465916165323,0.7700486948010371,0.44911001315953697,0.7974292361025078,0.8304194172719467,0.5826318545007798,0.7743316823855628,0.6897318995803978,0.7999534123210028,-0.4293161469700421,0.7778312077786811,0.769653017094526,0.8078059223881936,0.8893507557319528,0.8738737629511352,0.8960599883072542,0.8223463116599283,0.8218887746337877,0.8071506569739721,0.7447646005075916,0.8191379190752599,0.8174670257079776,0.8820154132032864,0.7998911504633899,0.7335541774313786,0.898159769322253,0.9322128801711036,0.6783559732677491,1.0,0.8808612211514827,0.8101134821636542,0.5295457404268126,0.7678429240263205,0.682077250984468,0.7785533155107555,0.7580891101279331,0.7437289996249633,0.7525701343381517,0.8061060059151172,0.8095673137031147,0.6896081074938136,0.7836738964090415,0.839239943624389,0.7185007222271116,0.6251384763136806,0.6101345507332963,0.682627117537612,0.846096759855423,0.5894069148896475,0.8102348420387103,0.4903057293341132,0.7638999214139607,0.796604626703133,0.4285401958784585,0.8105922206757176,0.8189367403669737,0.8073947379506546,0.8407740233569796,0.702792107193384,0.7765525523257568,0.7625944025458357,0.7056541316622593,0.847014964022825,0.8785407753456401,0.7521209210910001,-0.5122455568294333,0.8101032060805349,0.35618403918013053,0.8972885455899535,0.8619889091773377,0.5229413896211961,0.8802579990152753,0.9758143559853946,0.6549303578249365,0.41186378319352707,0.7223942273618346,0.7721603107574124,0.8159380763426859,0.520353537118604,0.3858255103634007,0.8809312997428592
Lactose Synthesis,0.8669998528945464,-0.31917845138033707,0.952896328448932,0.8085501033521985,0.7833879194107569,0.8293385618507176,-0.052529511293758685,0.831462943029364,0.7993482436703379,0.6527305934022555,0.7936062341747842,0.8011155716240506,0.41349285246315104,0.8502250941001155,0.8006559109577023,0.5988748217138901,0.8921674073545145,0.8227877976952529,0.557593072551585,0.8520896526935688,0.8502339134248182,0.5320929767501241,0.7740816848490237,0.8248764941245867,0.8292760908073583,-0.5262730106846379,0.8326731207179042,0.7526975973463914,0.8690937491921893,0.9378777047184219,0.9420642377666822,0.9587702217323342,0.8357843822179828,0.8705252703437455,0.8145502850435012,0.7407028520044319,0.9079526871629084,0.7988327980189249,0.9185245743463998,0.8416216691552323,0.5933424921731529,0.975064993424738,0.9710463125348515,0.6640319054551921,0.8808612211514827,1.0,0.8263496855997379,0.7193623082139077,0.7407741295803727,0.702195299711237,0.771945417279642,0.7734559106982789,0.7353886916863309,0.7842574127835767,0.9443946537813189,0.9575871363539993,0.5888608381047424,0.7783570084479436,0.9209477316571381,0.6582658504286578,0.6423811497637772,0.8324905364891123,0.8919043307268228,0.9012341139798914,0.6151681842039045,0.7577309420569168,0.6445107181987433,0.8324839143103809,0.7969097066578011,0.4762127397837384,0.8552514861364126,0.9080829270834695,0.7734642745704712,0.880046276027405,0.8031871670019153,0.7102772180913691,0.7159929792909139,0.7233981343892196,0.88878833008699,0.9562451501734834,0.728074253180509,-0.5134765288213469,0.7841388241992014,0.1855002819112414,0.9141825926801319,0.8488722115606675,0.4498012662895937,0.9424130485425308,0.9394436327062629,0.6499066305055725,0.5019014548488143,0.8421945005641546,0.8131112790856379,0.8438642263073665,0.34311666657665796,0.40962404707938277,0.9378982217486607
Lysine Degradation,0.9104551176000483,-0.29103307078840107,0.8860075668127478,0.885702251329848,0.6294980821572076,0.6665842167897694,0.2825673621904097,0.9299909795304206,0.9051800500134617,0.8051968581650978,0.946503380605698,0.9164999490850817,0.710375404191577,0.9005641896716556,0.8479099017199266,0.8522509406546455,0.824079201225091,0.8862068068254845,0.512036853454245,0.9102922832538396,0.9175307093231745,0.7501637883743184,0.8581194031819682,0.712302988339861,0.9493038942117259,-0.44278369347088137,0.9121660185360436,0.9001324466292627,0.917855438443057,0.8860590318658382,0.8067509145270021,0.8562249647809762,0.853713044564168,0.9521510983230693,0.9361365364855998,0.7216228727505528,0.8416032407559362,0.923294844769737,0.7704586375135635,0.9270158407958915,0.7538976848289585,0.8965519949530253,0.8799288439889902,0.7515818636396302,0.8101134821636542,0.8263496855997379,1.0,0.7412050617614065,0.895754655686145,0.8206222891385565,0.9083053022767963,0.9129146548623358,0.9228684187688937,0.7914236053989792,0.9083609028624533,0.8365117476326983,0.8079050159729638,0.9164654310779538,0.9205933946998452,0.768209422417605,0.8881913831902812,0.572207791948985,0.6366296635317573,0.7529209479181966,0.6460936484806455,0.8549324853004596,0.5565851283018804,0.8920111141387785,0.8809285658172191,0.5328024403448014,0.9555494552796115,0.9243588542912373,0.8992276798903875,0.9460008420849942,0.8632077509960018,0.7845252205300847,0.8190867950614283,0.8353890475888932,0.6892081210670459,0.807133274299094,0.9186910774548863,-0.4214153887509796,0.7959967636792935,0.5251312242621755,0.8690366034679667,0.9042018059294757,0.7138545231200553,0.9331066145253334,0.8197970429671475,0.8833329006156194,0.6694630020245801,0.8002824668056541,0.8732459120452245,0.9423700044118264,0.6198352952459323,0.47236842293880316,0.9181903513737898
Malate-Aspartate Shuttle,0.8827822950133924,-0.15229007608844095,0.6827865804592563,0.6301911147019561,0.5987843502698152,0.7301229496997685,0.13911815259979093,0.8053953695909771,0.7692582945224696,0.4906467681635866,0.6940108344304002,0.7408815047113898,0.36990720528597093,0.671455125812364,0.7261795867497645,0.5240043290506298,0.7917396293633996,0.8396688537506831,0.3565550636313466,0.7957068439328889,0.7822868794280655,0.41224719309858354,0.7083019135115644,0.6390654861541142,0.7068622198230573,-0.5832276898957863,0.6836792267997353,0.6022411937730723,0.7534595988841415,0.7340199591089069,0.7030638127973468,0.7373163742420584,0.7834095955088124,0.7978731151668876,0.7253679467017773,0.559933931386801,0.7039151238763236,0.7435329540662048,0.6028851370391266,0.7298554226178446,0.4925735104422737,0.7444612501735862,0.71461676769485,0.7084525814872356,0.5295457404268126,0.7193623082139077,0.7412050617614065,1.0,0.6361349245939828,0.6580946882917789,0.6202785679054065,0.6363730012333685,0.6280249651168754,0.7407136534295795,0.8168280579137227,0.7708362980690981,0.4535283176990383,0.6033046879497088,0.6977460064884127,0.4152069918189615,0.7031864739136922,0.7230063493308562,0.7296885485221041,0.6004834749895854,0.6074950151460372,0.6104405698799147,0.5422050290816396,0.7298537097907187,0.7632529715407356,0.2941795508837186,0.7321339800197593,0.7525785532201367,0.6928298452786109,0.7762974152193509,0.7432580877579872,0.43398153101877396,0.6445228025347934,0.585475761322232,0.6143366386145409,0.7004510833519363,0.5857413825294502,-0.4182420937060839,0.698029540181521,0.2909220748787179,0.6564127189036428,0.6989615720810427,0.407807827309604,0.7803338411661064,0.5892190602617061,0.6196480143969539,0.5515156949488957,0.7552857077795329,0.7531215018095855,0.7847029202019172,0.227937178572695,0.5114659448223484,0.7560154315619372
